ra,dec,simbad_name,obsid
149.4714009849,69.0627508598,NAME_Holmberg_IX_X-1,00090008061
149.4729407378,69.0632433813,NAME_Holmberg_IX_X-1,00090008062
149.4721787532,69.0625432398,NAME_Holmberg_IX_X-1,00090008062
149.4722854272,69.0629105608,NAME_Holmberg_IX_X-1,00090008062
149.4731121996,69.0625539891,NAME_Holmberg_IX_X-1,00090008063
149.471628473,69.0630209718,NAME_Holmberg_IX_X-1,00090008063
149.4731609241,69.0625225651,NAME_Holmberg_IX_X-1,00090008063
149.4706671283,69.0632727962,NAME_Holmberg_IX_X-1,00090008064
149.4737487318,69.0625961425,NAME_Holmberg_IX_X-1,00090008064
149.4714458247,69.0628630539,NAME_Holmberg_IX_X-1,00090008065
149.4730760431,69.0630784951,NAME_Holmberg_IX_X-1,00090008065
149.4724390261,69.062315204,NAME_Holmberg_IX_X-1,00090008066
149.4727805689,69.0626682466,NAME_Holmberg_IX_X-1,00090008066
149.4712382251,69.0637779553,NAME_Holmberg_IX_X-1,00090008067
149.4714037976,69.0634399197,NAME_Holmberg_IX_X-1,00090008068
149.4714349437,69.0631777044,NAME_Holmberg_IX_X-1,00090008068
149.471830561,69.0641942812,NAME_Holmberg_IX_X-1,00090008069
149.4699106623,69.0628472469,NAME_Holmberg_IX_X-1,00090008070
149.4715988452,69.0631587957,NAME_Holmberg_IX_X-1,00090008071
149.4724346065,69.0626999728,NAME_Holmberg_IX_X-1,00090008071
149.4717240728,69.0626237567,NAME_Holmberg_IX_X-1,00090008072
149.4718895741,69.0626669106,NAME_Holmberg_IX_X-1,00090008073
149.4699452567,69.0635281909,NAME_Holmberg_IX_X-1,00090008074
149.4706496642,69.0634446979,NAME_Holmberg_IX_X-1,00090008074
149.4739147085,69.0632690755,NAME_Holmberg_IX_X-1,00090008075
149.4736585491,69.0630470472,NAME_Holmberg_IX_X-1,00090008076
149.4726342262,69.0641913163,NAME_Holmberg_IX_X-1,00090008076
149.4710617478,69.0631120433,NAME_Holmberg_IX_X-1,00090008076
149.471329854,69.0629669652,NAME_Holmberg_IX_X-1,00090008077
149.470945606,69.0629494336,NAME_Holmberg_IX_X-1,00090008077
149.4724679697,69.0633704304,NAME_Holmberg_IX_X-1,00090008077
149.471909763,69.0637203029,NAME_Holmberg_IX_X-1,00090008078
149.4722512038,69.0635237617,NAME_Holmberg_IX_X-1,00090008079
149.4713952481,69.0635669794,NAME_Holmberg_IX_X-1,00090008081
149.4716610645,69.0629817327,NAME_Holmberg_IX_X-1,00090008082
149.4714373339,69.0627644487,NAME_Holmberg_IX_X-1,00090008082
149.4704671636,69.063039471,NAME_Holmberg_IX_X-1,00090008082
149.4708160509,69.063545969,NAME_Holmberg_IX_X-1,00090008082
149.4700733759,69.063740717,NAME_Holmberg_IX_X-1,00090079001
149.4734989426,69.0634738546,NAME_Holmberg_IX_X-1,00090079001
149.4723133114,69.062810527,NAME_Holmberg_IX_X-1,00090079002
149.4713738386,69.0627496788,NAME_Holmberg_IX_X-1,00090079003
149.4707379287,69.0629983449,NAME_Holmberg_IX_X-1,00090079004
149.4708317696,69.0627735092,NAME_Holmberg_IX_X-1,00090079004
149.4694416399,69.0633628788,NAME_Holmberg_IX_X-1,00090079004
149.4708277855,69.0633411905,NAME_Holmberg_IX_X-1,00090079004
149.4696175572,69.0619266637,NAME_Holmberg_IX_X-1,00090079005
149.4729788487,69.0629782777,NAME_Holmberg_IX_X-1,00090079005
149.4728290528,69.0634516294,NAME_Holmberg_IX_X-1,00090079006
149.4713939475,69.0628941099,NAME_Holmberg_IX_X-1,00090079006
149.4727134001,69.0628232443,NAME_Holmberg_IX_X-1,00090079006
149.4705089316,69.0631306909,NAME_Holmberg_IX_X-1,00090079007
149.4724553069,69.0628264472,NAME_Holmberg_IX_X-1,00090079007
149.4697911706,69.0634001178,NAME_Holmberg_IX_X-1,00090079008
149.471290778,69.0632850416,NAME_Holmberg_IX_X-1,00090079008
149.4703550361,69.062704268,NAME_Holmberg_IX_X-1,00090079009
149.4720302914,69.0626612839,NAME_Holmberg_IX_X-1,00090079009
149.4709956354,69.0631509922,NAME_Holmberg_IX_X-1,00090079010
149.4721017658,69.06303733,NAME_Holmberg_IX_X-1,00090079010
149.4709080558,69.0622354311,NAME_Holmberg_IX_X-1,00090079011
149.472627921,69.0630757977,NAME_Holmberg_IX_X-1,00090079011
149.4728008858,69.0625639004,NAME_Holmberg_IX_X-1,00090079012
149.471814398,69.0629217096,NAME_Holmberg_IX_X-1,00090079013
149.4713952074,69.0627777818,NAME_Holmberg_IX_X-1,00090079014
149.4711080653,69.0637765834,NAME_Holmberg_IX_X-1,00090079015
149.472143082,69.0628858978,NAME_Holmberg_IX_X-1,00090079016
149.4726175673,69.0635781899,NAME_Holmberg_IX_X-1,00090079016
149.4715225586,69.0622685665,NAME_Holmberg_IX_X-1,00090079017
149.4733764263,69.063037064,NAME_Holmberg_IX_X-1,00090079018
149.4708177916,69.0629738929,NAME_Holmberg_IX_X-1,00090079019
149.4741020812,69.0627223095,NAME_Holmberg_IX_X-1,00090079019
149.4703988581,69.0627992901,NAME_Holmberg_IX_X-1,00090079019
149.4710537154,69.0629461997,NAME_Holmberg_IX_X-1,00090079020
149.4735676761,69.0628711173,NAME_Holmberg_IX_X-1,00090079020
149.4732842357,69.0633264235,NAME_Holmberg_IX_X-1,00090079021
149.4722973918,69.0630194694,NAME_Holmberg_IX_X-1,00090079022
149.4710449358,69.0631331456,NAME_Holmberg_IX_X-1,00090079022
149.4712884624,69.0628721096,NAME_Holmberg_IX_X-1,00090079023
149.4748516961,69.0635455078,NAME_Holmberg_IX_X-1,00090079023
149.4714314274,69.0627740629,NAME_Holmberg_IX_X-1,00090079024
149.4736696875,69.0637669768,NAME_Holmberg_IX_X-1,00090079024
149.4759704433,69.0633895879,NAME_Holmberg_IX_X-1,00090079024
149.4740639667,69.0628511712,NAME_Holmberg_IX_X-1,00090079024
149.4713232766,69.0632020385,NAME_Holmberg_IX_X-1,00090079025
149.4722393836,69.0631410974,NAME_Holmberg_IX_X-1,00090079025
149.4709441898,69.0622110765,NAME_Holmberg_IX_X-1,00090079026
149.472466681,69.0630984739,NAME_Holmberg_IX_X-1,00090079026
149.4724363312,69.0626554625,NAME_Holmberg_IX_X-1,00090079027
149.4726532946,69.062902315,NAME_Holmberg_IX_X-1,00090079028
149.4712882009,69.0631466364,NAME_Holmberg_IX_X-1,00090079029
149.4729174548,69.0634686385,NAME_Holmberg_IX_X-1,00090079030
149.4733085663,69.0628765579,NAME_Holmberg_IX_X-1,00090079031
149.4727041891,69.06386419,NAME_Holmberg_IX_X-1,00090079031
149.4721810317,69.0631901306,NAME_Holmberg_IX_X-1,00090079031
149.4765785438,69.0645973416,NAME_Holmberg_IX_X-1,00090079031
149.4742367803,69.0623378507,NAME_Holmberg_IX_X-1,00090079032
149.4725596017,69.0630403825,NAME_Holmberg_IX_X-1,00090079033
149.4704249572,69.063257597,NAME_Holmberg_IX_X-1,00090079033
149.4732368022,69.06348159,NAME_Holmberg_IX_X-1,00090079034
149.4726473704,69.0634751132,NAME_Holmberg_IX_X-1,00090079035
149.4739156582,69.0638653342,NAME_Holmberg_IX_X-1,00090079035
149.4714516387,69.0634744015,NAME_Holmberg_IX_X-1,00090079036
149.4730748216,69.0633383643,NAME_Holmberg_IX_X-1,00090079037
149.4733220782,69.063222543,NAME_Holmberg_IX_X-1,00090079037
149.4730195007,69.0635581391,NAME_Holmberg_IX_X-1,00090079038
149.4722285829,69.0635659391,NAME_Holmberg_IX_X-1,00090079038
149.4699734386,69.0622609196,NAME_Holmberg_IX_X-1,00090079039
149.4721021886,69.0630298079,NAME_Holmberg_IX_X-1,00090079040
149.4731320685,69.0636374468,NAME_Holmberg_IX_X-1,00090079041
149.47213771,69.0637641732,NAME_Holmberg_IX_X-1,00090079044
149.4727781319,69.0633843757,NAME_Holmberg_IX_X-1,00090079045
149.4732935577,69.0630526512,NAME_Holmberg_IX_X-1,00090079045
149.4720261894,69.0634203906,NAME_Holmberg_IX_X-1,00090079047
149.4706709025,69.063277081,NAME_Holmberg_IX_X-1,00090079048
149.4720735798,69.0633365671,NAME_Holmberg_IX_X-1,00090079049
149.4721488054,69.0632964576,NAME_Holmberg_IX_X-1,00090079049
149.4754433413,69.0636601091,NAME_Holmberg_IX_X-1,00090079050
149.4730128347,69.0640569376,NAME_Holmberg_IX_X-1,00090079050
149.4718620883,69.0638778237,NAME_Holmberg_IX_X-1,00090079051
149.4749018951,69.0638393471,NAME_Holmberg_IX_X-1,00090079052
149.4733933427,69.0632193431,NAME_Holmberg_IX_X-1,00090079053
149.4728513178,69.0626851831,NAME_Holmberg_IX_X-1,00090079053
149.4728446667,69.0639305362,NAME_Holmberg_IX_X-1,00090079054
149.4701770618,69.0630731082,NAME_Holmberg_IX_X-1,00090079054
149.471710466,69.0628936667,NAME_Holmberg_IX_X-1,00090079055
149.4716372306,69.0637378699,NAME_Holmberg_IX_X-1,00090079056
149.4719215529,69.0634393245,NAME_Holmberg_IX_X-1,00090079056
149.4711614973,69.0634092417,NAME_Holmberg_IX_X-1,00090079057
149.4706249656,69.0630012996,NAME_Holmberg_IX_X-1,00090079058
149.473878258,69.0632132919,NAME_Holmberg_IX_X-1,00090079058
149.4722781005,69.0628025057,NAME_Holmberg_IX_X-1,00090079059
149.4701236731,69.0635503861,NAME_Holmberg_IX_X-1,00090079060
149.4714756329,69.0633261513,NAME_Holmberg_IX_X-1,00090079062
149.4689469098,69.0638591817,NAME_Holmberg_IX_X-1,00090079063
149.4712823672,69.0636760447,NAME_Holmberg_IX_X-1,00090079063
149.4726646884,69.0627977195,NAME_Holmberg_IX_X-1,00090079064
149.4710670465,69.0636370056,NAME_Holmberg_IX_X-1,00090079064
149.4744030406,69.0631816621,NAME_Holmberg_IX_X-1,00090079065
149.4718226382,69.0634790827,NAME_Holmberg_IX_X-1,00090079066
149.4714232294,69.0630598746,NAME_Holmberg_IX_X-1,00090079067
149.4707592051,69.0637927349,NAME_Holmberg_IX_X-1,00090079068
149.4700878399,69.0636873184,NAME_Holmberg_IX_X-1,00090079069
149.4681997168,69.0637464546,NAME_Holmberg_IX_X-1,00090079070
149.4723144651,69.0633293388,NAME_Holmberg_IX_X-1,00090079071
149.4712221313,69.062853802,NAME_Holmberg_IX_X-1,00090079072
149.4713377653,69.0630124447,NAME_Holmberg_IX_X-1,00090079073
149.4709822118,69.063086613,NAME_Holmberg_IX_X-1,00090079074
149.4712961322,69.0626577652,NAME_Holmberg_IX_X-1,00090079075
149.4711735439,69.062564924,NAME_Holmberg_IX_X-1,00090079076
149.4719040206,69.0628162128,NAME_Holmberg_IX_X-1,00090079077
149.4703230846,69.0635541748,NAME_Holmberg_IX_X-1,00090079078
149.4713137301,69.0631869303,NAME_Holmberg_IX_X-1,00090079079
149.4727144416,69.0637977894,NAME_Holmberg_IX_X-1,00090079079
149.4717799998,69.0632943943,NAME_Holmberg_IX_X-1,00090079080
149.4725921179,69.0627455899,NAME_Holmberg_IX_X-1,00090079080
149.4722059695,69.0631827966,NAME_Holmberg_IX_X-1,00090079081
149.4716472131,69.0632003706,NAME_Holmberg_IX_X-1,00090079081
149.4708937754,69.0633905724,NAME_Holmberg_IX_X-1,00090079082
149.4718075959,69.0634420255,NAME_Holmberg_IX_X-1,00090079083
149.4736709147,69.0630560719,NAME_Holmberg_IX_X-1,00090079084
149.4715523397,69.0636336512,NAME_Holmberg_IX_X-1,00090079085
149.4710858947,69.0633585184,NAME_Holmberg_IX_X-1,00090079086
149.4731389125,69.0633715104,NAME_Holmberg_IX_X-1,00090079087
149.4693514382,69.0634070964,NAME_Holmberg_IX_X-1,00090079088
149.472519771,69.0635351997,NAME_Holmberg_IX_X-1,00090079088
149.4739694775,69.0632861461,NAME_Holmberg_IX_X-1,00090079090
149.4719609196,69.0631067087,NAME_Holmberg_IX_X-1,00090079090
149.4718183102,69.0637676311,NAME_Holmberg_IX_X-1,00090079091
149.4709212388,69.0637274887,NAME_Holmberg_IX_X-1,00090079092
149.4721572295,69.0636729932,NAME_Holmberg_IX_X-1,00090079093
149.4719617026,69.0633105451,NAME_Holmberg_IX_X-1,00090079093
149.4705154249,69.0636311591,NAME_Holmberg_IX_X-1,00090079094
149.471331306,69.0632158659,NAME_Holmberg_IX_X-1,00090079095
149.4734764221,69.0630631104,NAME_Holmberg_IX_X-1,00090079095
149.4725339302,69.0626143391,NAME_Holmberg_IX_X-1,00090079096
149.471633412,69.0630851778,NAME_Holmberg_IX_X-1,00090079097
149.4719429252,69.0629645293,NAME_Holmberg_IX_X-1,00090079098
149.4725841677,69.0627291518,NAME_Holmberg_IX_X-1,00090079099
149.4724403532,69.0631415619,NAME_Holmberg_IX_X-1,00090079099
149.4746939344,69.0650762466,NAME_Holmberg_IX_X-1,00090079100
149.4724862406,69.0633604145,NAME_Holmberg_IX_X-1,00090079101
149.4703081388,69.0633800719,NAME_Holmberg_IX_X-1,00090079102
149.4717857644,69.063058451,NAME_Holmberg_IX_X-1,00090079103
149.4716626674,69.0630970748,NAME_Holmberg_IX_X-1,00090524003
149.4709728647,69.0625947633,NAME_Holmberg_IX_X-1,00090524007
149.4691012214,69.0618108965,NAME_Holmberg_IX_X-1,00090524008
149.4720533889,69.0632489228,NAME_Holmberg_IX_X-1,00090524009
149.4719945097,69.0626347916,NAME_Holmberg_IX_X-1,00090989001
149.4714925539,69.0636200997,NAME_Holmberg_IX_X-1,00090989002
149.47276015,69.0640250011,NAME_Holmberg_IX_X-1,00090989002
149.4723774064,69.0637202343,NAME_Holmberg_IX_X-1,00090989003
149.4728661674,69.0626280575,NAME_Holmberg_IX_X-1,00090989003
149.4742501371,69.0624672728,NAME_Holmberg_IX_X-1,00090989003
149.4751309475,69.0630958715,NAME_Holmberg_IX_X-1,00090989003
149.4740650561,69.0626574562,NAME_Holmberg_IX_X-1,00090989003
149.4743320288,69.0631362956,NAME_Holmberg_IX_X-1,00090989005
149.4722350409,69.0633787457,NAME_Holmberg_IX_X-1,00090989006
149.4715728031,69.0634544376,NAME_Holmberg_IX_X-1,00090989007
149.472211062,69.0634551559,NAME_Holmberg_IX_X-1,00090989008
149.4717644782,69.0634727855,NAME_Holmberg_IX_X-1,00090989009
149.4731469738,69.0639081126,NAME_Holmberg_IX_X-1,00090989010
149.4740268656,69.0633107977,NAME_Holmberg_IX_X-1,00090989011
149.4752606829,69.0639483046,NAME_Holmberg_IX_X-1,00090989012
149.4731321654,69.0639250855,NAME_Holmberg_IX_X-1,00090989014
149.4709214156,69.063967245,NAME_Holmberg_IX_X-1,00090989014
149.471901185,69.0635086478,NAME_Holmberg_IX_X-1,00090989014
149.471249036,69.063019053,NAME_Holmberg_IX_X-1,00090989015
149.4723246959,69.0639872673,NAME_Holmberg_IX_X-1,00090989016
149.4742101486,69.0638913519,NAME_Holmberg_IX_X-1,00090989016
149.4737318879,69.0639535657,NAME_Holmberg_IX_X-1,00090993001
149.4714311251,69.0635848635,NAME_Holmberg_IX_X-1,00090993002
149.4702796089,69.0637353921,NAME_Holmberg_IX_X-1,00090993003
149.4721081495,69.0627763543,NAME_Holmberg_IX_X-1,00090993004
149.4718825569,69.0635915408,NAME_Holmberg_IX_X-1,00090993005
149.4750820044,69.0637944505,NAME_Holmberg_IX_X-1,00090993006
149.4744263576,69.0639472821,NAME_Holmberg_IX_X-1,00090993007
149.4761758911,69.0631760062,NAME_Holmberg_IX_X-1,00090993008
149.4730309762,69.0630105419,NAME_Holmberg_IX_X-1,00090993009
149.4727380766,69.0627740876,NAME_Holmberg_IX_X-1,00090993010
149.4714492747,69.062876151,NAME_Holmberg_IX_X-1,00090993011
149.4714318991,69.0631131123,NAME_Holmberg_IX_X-1,00090993012
149.4715573284,69.0634138267,NAME_Holmberg_IX_X-1,00090993013
149.4709334708,69.0645503027,NAME_Holmberg_IX_X-1,00090993014
149.473260582,69.0630562365,NAME_Holmberg_IX_X-1,00090993015
149.4722047039,69.0627633036,NAME_Holmberg_IX_X-1,00090993016
149.4713002754,69.0634993661,NAME_Holmberg_IX_X-1,00090993017
149.4731353028,69.0629617373,NAME_Holmberg_IX_X-1,00090993018
149.4743795593,69.0634374025,NAME_Holmberg_IX_X-1,00090993019
149.4723440028,69.0632766479,NAME_Holmberg_IX_X-1,00090993020
149.4715683494,69.063629701,NAME_Holmberg_IX_X-1,00090993021
149.4713717144,69.0635140018,NAME_Holmberg_IX_X-1,00090993022
149.4710303485,69.063434055,NAME_Holmberg_IX_X-1,00090993023
149.4718140317,69.0634211857,NAME_Holmberg_IX_X-1,00090993024
149.4719867859,69.0631420155,NAME_Holmberg_IX_X-1,00090993025
149.4710333697,69.0635893927,NAME_Holmberg_IX_X-1,00090993026
149.470403541,69.0635676,NAME_Holmberg_IX_X-1,00090993027
149.470917463,69.0634031119,NAME_Holmberg_IX_X-1,00090993028
149.4728010404,69.0635510074,NAME_Holmberg_IX_X-1,00090993029
149.4725431021,69.0635870228,NAME_Holmberg_IX_X-1,00090993030
149.4705639907,69.0636505516,NAME_Holmberg_IX_X-1,00090993031
149.4703742373,69.0627218463,NAME_Holmberg_IX_X-1,00090993032
149.4714179915,69.0634390402,NAME_Holmberg_IX_X-1,00090993033
149.4708849424,69.0632654876,NAME_Holmberg_IX_X-1,00090993034
149.4719872971,69.0629049139,NAME_Holmberg_IX_X-1,00090993035
149.4725061913,69.0628708558,NAME_Holmberg_IX_X-1,00090993036
149.4709344635,69.0637183718,NAME_Holmberg_IX_X-1,00090993037
149.4721583732,69.0634048651,NAME_Holmberg_IX_X-1,00090993038
149.4708571563,69.0627644741,NAME_Holmberg_IX_X-1,00090993039
149.4710248111,69.0630133303,NAME_Holmberg_IX_X-1,00090993040
149.4708790859,69.0627723387,NAME_Holmberg_IX_X-1,00090993041
149.471545357,69.062782132,NAME_Holmberg_IX_X-1,00090993042
149.4708543731,69.0628981203,NAME_Holmberg_IX_X-1,00090993043
149.4717239055,69.062902865,NAME_Holmberg_IX_X-1,00090993044
149.4709269582,69.0635069468,NAME_Holmberg_IX_X-1,00090993045
149.4687861258,69.0638855191,NAME_Holmberg_IX_X-1,00090993046
149.4729808033,69.0640932769,NAME_Holmberg_IX_X-1,00090993047
149.4724772202,69.0623952666,NAME_Holmberg_IX_X-1,00090993048
149.4706598198,69.064396476,NAME_Holmberg_IX_X-1,00090993049
149.4727339931,69.0634160065,NAME_Holmberg_IX_X-1,00090993050
149.4716801231,69.0646475811,NAME_Holmberg_IX_X-1,00090993051
149.4696384962,69.0630332075,NAME_Holmberg_IX_X-1,00090993052
149.4722222624,69.0627952534,NAME_Holmberg_IX_X-1,00090993053
149.4712949759,69.0625802414,NAME_Holmberg_IX_X-1,00090993054
149.4700996069,69.063123324,NAME_Holmberg_IX_X-1,00090993055
149.4706165511,69.0631614943,NAME_Holmberg_IX_X-1,00090993056
149.472040693,69.0627441219,NAME_Holmberg_IX_X-1,00090993057
149.4719293232,69.0629402045,NAME_Holmberg_IX_X-1,00090993058
149.4711478149,69.0632397619,NAME_Holmberg_IX_X-1,00090993059
149.4710712916,69.0636157505,NAME_Holmberg_IX_X-1,00090993060
149.4728235089,69.0631891587,NAME_Holmberg_IX_X-1,00090993061
149.4708662759,69.0634407743,NAME_Holmberg_IX_X-1,00090993062
149.4724216651,69.0627911792,NAME_Holmberg_IX_X-1,00090993063
149.4715001962,69.0631744496,NAME_Holmberg_IX_X-1,00090993064
149.4726879812,69.0636608163,NAME_Holmberg_IX_X-1,00090993065
149.4728486036,69.0639324287,NAME_Holmberg_IX_X-1,00090993066
149.4712992167,69.063426637,NAME_Holmberg_IX_X-1,00090993067
149.473004584,69.0634086776,NAME_Holmberg_IX_X-1,00090993069
149.4735538315,69.0629274782,NAME_Holmberg_IX_X-1,00090993070
149.470949386,69.0632843559,NAME_Holmberg_IX_X-1,00090993071
149.4720396054,69.0631126725,NAME_Holmberg_IX_X-1,00090993072
149.4718269831,69.063606157,NAME_Holmberg_IX_X-1,00090993072
149.4734511968,69.0634237666,NAME_Holmberg_IX_X-1,00090993074
149.471601438,69.0636673295,NAME_Holmberg_IX_X-1,00090993075
149.4721405771,69.0631423508,NAME_Holmberg_IX_X-1,00095730001
149.4742132922,69.062328116,NAME_Holmberg_IX_X-1,00095730002
149.4725483943,69.0630487898,NAME_Holmberg_IX_X-1,00095730003
149.4715351649,69.0626634298,NAME_Holmberg_IX_X-1,00095730004
149.4728063167,69.0627028323,NAME_Holmberg_IX_X-1,00095730005
149.4715661622,69.0626916054,NAME_Holmberg_IX_X-1,00095730006
149.471120522,69.0636975211,NAME_Holmberg_IX_X-1,00095730007
149.4712174512,69.0622415502,NAME_Holmberg_IX_X-1,00095730008
149.4741433871,69.0630543307,NAME_Holmberg_IX_X-1,00095730009
149.4737354746,69.0634218585,NAME_Holmberg_IX_X-1,00095730010
149.4746120739,69.0631207781,NAME_Holmberg_IX_X-1,00095730011
149.4730014125,69.0637146074,NAME_Holmberg_IX_X-1,00095730014
149.4719547096,69.063809086,NAME_Holmberg_IX_X-1,00095730015
149.4751881062,69.0637096737,NAME_Holmberg_IX_X-1,00095730016
149.4750038693,69.0634875928,NAME_Holmberg_IX_X-1,00095730016
149.4712339779,69.0632815217,NAME_Holmberg_IX_X-1,00095730017
149.4719920363,69.0635978068,NAME_Holmberg_IX_X-1,00095730018
149.470521887,69.0632339934,NAME_Holmberg_IX_X-1,00095730020
149.4722166391,69.0639529744,NAME_Holmberg_IX_X-1,00095730021
149.4706870338,69.0623815904,NAME_Holmberg_IX_X-1,00095730022
149.4739654371,69.0632490118,NAME_Holmberg_IX_X-1,00095730022
149.4719345799,69.0634183047,NAME_Holmberg_IX_X-1,00095730023
149.4706596422,69.064776262,NAME_Holmberg_IX_X-1,00095730023
149.4726060632,69.0633456513,NAME_Holmberg_IX_X-1,00095730024
149.4708294146,69.0637975812,NAME_Holmberg_IX_X-1,00095730025
149.4718985979,69.0629649263,NAME_Holmberg_IX_X-1,00095730026
149.4712973877,69.06330024,NAME_Holmberg_IX_X-1,00095730027
149.4706533937,69.0642384682,NAME_Holmberg_IX_X-1,00095730028
149.4711606268,69.0638129827,NAME_Holmberg_IX_X-1,00095730029
149.4743147214,69.0639052169,NAME_Holmberg_IX_X-1,00095730030
149.4710746611,69.0639686024,NAME_Holmberg_IX_X-1,00095730031
149.4721264118,69.0629590072,NAME_Holmberg_IX_X-1,00095730032
149.4729145313,69.0635599232,NAME_Holmberg_IX_X-1,00095730033
149.4709283864,69.0632662642,NAME_Holmberg_IX_X-1,00095730033
149.4731394301,69.0638203365,NAME_Holmberg_IX_X-1,00095730034
149.472958139,69.0629183431,NAME_Holmberg_IX_X-1,00095730035
149.4712200236,69.0626351098,NAME_Holmberg_IX_X-1,00095730036
149.4715517021,69.0635078724,NAME_Holmberg_IX_X-1,00095730037
149.4715098158,69.0627408509,NAME_Holmberg_IX_X-1,00095730038
149.4718567166,69.0633191188,NAME_Holmberg_IX_X-1,00095730039
149.4744667366,69.0628061637,NAME_Holmberg_IX_X-1,00095730040
149.47288833,69.0632090101,NAME_Holmberg_IX_X-1,00095730041
149.470884927,69.0627397755,NAME_Holmberg_IX_X-1,00095730042
149.4834303244,69.0643320289,NAME_Holmberg_IX_X-1,00095730043
149.4718189684,69.0626311261,NAME_Holmberg_IX_X-1,00095730044
149.4718802327,69.0636956488,NAME_Holmberg_IX_X-1,00095730045
149.4710852937,69.0634942655,NAME_Holmberg_IX_X-1,00095730046
149.4679902321,69.0630739324,NAME_Holmberg_IX_X-1,00259527001
149.4727594067,69.0630216009,NAME_Holmberg_IX_X-1,00259527001
149.4720003665,69.063701053,NAME_Holmberg_IX_X-1,00030835001
5.1205682512,59.280624914,NAME_IC_10_X-1,00030835001
5.1192727241,59.2813103422,NAME_IC_10_X-1,00030835001
5.116852085,59.2807270284,NAME_IC_10_X-1,00030835001
5.1167746391,59.2806119479,NAME_IC_10_X-1,00030835002
5.1209570339,59.2806907432,NAME_IC_10_X-1,00030835002
5.1188424789,59.2807672754,NAME_IC_10_X-1,00030835002
5.119909882,59.2812356315,NAME_IC_10_X-1,00030835002
