source_name,source_ra,source_dec,n_obs,n_obs_uvot,n_obs_xrt,total_uvot_exp,total_xrt_exp
2CXO J145926.0-164154 ,224.85841603423887,-16.698465077981357,8,8,8,19152.531,19095.217
2CXO J102852.7+262011 ,157.21986335763506,26.33644399162527,8,8,8,13187.618,13494.263
2CXO J064850.7-642007 ,102.21150888871131,-64.3353499377519,8,8,8,2178.25,2215.59
2CXO J064846.2-641959 ,102.19253104499734,-64.33315024656783,8,8,8,2178.25,2215.59
2CXO J133804.7-175415 ,204.51979510617514,-17.904175457970503,8,8,8,21663.566,22223.698
2CXO J123620.7+255915 ,189.08657274019356,25.987668195055633,7,7,7,6979.236999999999,7021.923999999998
2CXO J104823.5-250942 ,162.09828623168346,-25.161868535457987,7,5,5,23775.203,23812.033
2CXO J104823.4-250943 ,162.09776245936928,-25.162116393636524,7,5,5,23775.203,23812.033
2CXO J031714.3-410717 ,49.309897488070476,-41.121473764340486,7,7,7,20448.874999999996,20760.819
2CXO J161616.8+470233 ,244.07020362664764,47.04251175403228,7,7,7,10806.745,10979.153000000002
2CXO J041602.7-554657 ,64.0113544280369,-55.78264974879732,7,7,7,2654.808,2676.0190000000002
2CXO J161503.8-605425 ,243.76603034208892,-60.90721296096768,7,6,7,2184.176,2403.007
2CXO J100633.9-295617 ,151.64155105190514,-29.938085996873454,7,7,7,16904.227000000003,16799.410000000003
2CXO J161532.9-603954 ,243.88719790838377,-60.66526845079113,7,7,7,3411.952,3449.4700000000003
2CXO J125329.1+021006 ,193.37152447809717,2.1683638812512385,7,7,7,7559.647000000001,7723.902
2CXO J140802.2-270438 ,212.00920167906622,-27.077332703452104,7,7,7,4419.224,4442.559
2CXO J033930.8-184117 ,54.87835651094548,-18.68814677676124,7,7,7,3395.9870000000005,3445.587
2CXO J131056.2+370332 ,197.73441022631187,37.058905282482506,7,7,7,16900.503,17085.146
2CXO J012358.6-350745 ,20.994367909013874,-35.129238053768916,7,7,7,14213.964000000002,14405.611000000003
2CXO J161545.9-605506 ,243.94128936267452,-60.91834846305937,7,6,7,2184.176,2403.007
2CXO J232405.7+164730 ,351.0241256435993,16.791878611982977,7,7,7,8196.544,8403.538999999999
2CXO J031718.5-410628 ,49.32742916327919,-41.10798422596064,7,7,7,20448.874999999996,20760.819
2CXO J124346.9+113234 ,190.9454630593034,11.542800375774837,7,7,7,15682.003999999999,16232.525000000001
2CXO J131305.7-110742 ,198.27401634917362,-11.128465551393509,7,6,7,11711.491,11879.189
2CXO J022402.7-040935 ,36.011521998735816,-4.159917208543216,7,7,7,8020.056,9968.999999999998
2CXO J033646.1-355957 ,54.192391601221914,-35.9993750437758,7,7,7,19221.167,19285.723
2CXO J111934.1+513012 ,169.89219550351118,51.50345181359425,7,7,7,7902.4619999999995,7963.464999999999
2CXO J101736.8-104600 ,154.40358268211162,-10.766708644450778,7,7,7,1689.7130000000002,996.0339999999999
2CXO J022503.8-244719 ,36.26590725078427,-24.78864934163048,7,7,7,3088.8650000000002,3123.663
2CXO J162944.0+232110 ,247.43351531034853,23.352857912445398,7,7,7,9376.822,9545.279
2CXO J161514.8-603530 ,243.81193251911816,-60.591819412416875,7,7,7,4017.781,4051.2930000000006
2CXO J022504.9-244759 ,36.27047646440781,-24.799835124534145,7,7,7,3088.8650000000002,3123.663
2CXO J121303.0+070220 ,183.26255463538394,7.039143353406125,7,7,7,22351.335,22411.332000000002
2CXO J022505.6-244752 ,36.2734751552278,-24.79792060582476,7,7,7,3088.8650000000002,3123.663
2CXO J022505.7-244701 ,36.273985727238085,-24.783831780812054,7,7,7,3088.8650000000002,3123.663
2CXO J022506.1-244622 ,36.27557675844059,-24.773047363071036,7,7,7,3088.8650000000002,3123.663
2CXO J114850.3+592456 ,177.2098354385853,59.41561117914867,7,7,7,7581.236,7675.254000000001
2CXO J114848.9+592407 ,177.20402358401793,59.40194875089751,7,7,7,7581.236,7675.254000000001
2CXO J121707.6+073727 ,184.28202576886292,7.624257896537757,7,7,7,10324.616999999998,10467.981
2CXO J121923.2+054929 ,184.84679253978163,5.824919158182187,7,7,7,8875.643,9253.74
2CXO J025430.3+413637 ,43.626554941021254,41.61049692286917,7,6,6,6354.0,6403.627
2CXO J121924.6+055104 ,184.85266942318765,5.851339847371999,7,7,7,8875.643,9253.74
2CXO J122307.3+103723 ,185.780566908943,10.62325219626097,7,7,7,11811.769,11988.469999999998
2CXO J012517.8+014612 ,21.324317106073067,1.7701419888556111,7,7,7,8072.188,8127.201999999999
2CXO J002751.6-014813 ,6.9652624071445075,-1.8037387328502588,7,7,7,2088.994,2128.151
2CXO J084338.0+501220 ,130.90869613056907,50.20563372557535,7,7,7,13771.645,13750.706
2CXO J084339.5+501203 ,130.9148051903162,50.20091705177756,7,7,7,13771.645,13750.706
2CXO J084340.2+501149 ,130.91782771819976,50.19707381313172,7,7,7,13771.645,13750.706
2CXO J025433.0+413436 ,43.63779567146747,41.576885265477145,7,6,6,6354.0,6403.627
2CXO J022504.0-244702 ,36.266775096252616,-24.78410073735487,7,7,7,3088.8650000000002,3123.663
2CXO J114851.2+592500 ,177.21362784801454,59.416870479517875,7,7,7,7581.236,7675.254000000001
2CXO J022503.7-244757 ,36.26565554971967,-24.79931785692372,7,7,7,3088.8650000000002,3123.663
2CXO J114853.5+592556 ,177.2229648248209,59.432261861503505,7,7,7,7581.236,7675.254000000001
2CXO J082038.7+210349 ,125.16148701851068,21.06368136006409,7,7,7,3534.297,3569.1229999999996
2CXO J082035.6+210404 ,125.14868078184975,21.067844112854612,7,7,7,3534.297,3569.1229999999996
2CXO J082035.2+210432 ,125.1468456997759,21.075705257285005,7,7,7,3534.297,3569.1229999999996
2CXO J082034.7+210430 ,125.14467208885515,21.075240138056955,7,7,7,3534.297,3569.1229999999996
2CXO J081937.7+210652 ,124.90725569370966,21.114525157211627,7,7,7,3811.057,3851.2479999999996
2CXO J080405.8+050649 ,121.0244110601675,5.113831166690428,7,6,7,22589.684999999994,26546.575999999997
2CXO J161444.4-610144 ,243.68507071597662,-61.02891385278361,7,6,7,2184.176,2403.007
2CXO J161445.2-610150 ,243.68837885205994,-61.03060354534733,7,6,7,2184.176,2403.007
2CXO J161443.9-605538 ,243.6832646520345,-60.927281546652544,7,6,7,2184.176,2403.007
2CXO J161515.4-605615 ,243.8143612383069,-60.93757232283867,7,6,7,2184.176,2403.007
2CXO J004952.2+321714 ,12.467532934351425,32.28745783967653,7,7,7,11346.244999999999,11393.003000000002
2CXO J020938.2-100848 ,32.409468339499995,-10.146788738000003,7,7,7,19968.031,20320.717999999997
2CXO J020938.4-100846 ,32.4103254443005,-10.146200178763385,7,7,7,19968.031,20320.717999999997
2CXO J020938.5-100847 ,32.41049232732439,-10.14661001195776,7,7,7,19968.031,20320.717999999997
2CXO J020942.7-101101 ,32.428126057842746,-10.18386770804995,7,7,7,19968.031,20320.717999999997
2CXO J021017.0-101907 ,32.57103913764058,-10.31872965858055,7,7,7,19968.031,20320.717999999997
2CXO J082341.3+212604 ,125.9224852116576,21.434687875746032,7,7,7,8645.408,8946.538999999999
2CXO J025433.9+413332 ,43.64150452409109,41.558953682080926,7,6,6,6354.0,6403.627
2CXO J030051.1+444824 ,45.212948557359255,44.80667875904014,7,6,7,6450.053000000001,6589.184
2CXO J030114.1+445350 ,45.30899560352725,44.89733076318802,7,6,7,6450.053000000001,6589.184
2CXO J132410.0+135835 ,201.04177453207694,13.976514680817928,7,7,7,3814.9959999999996,3856.1349999999998
2CXO J122648.7+085338 ,186.70316614671196,8.894022485591126,7,7,7,10883.389,11085.043
2CXO J224017.0+080313 ,340.07109226370255,8.05373749084005,7,7,7,11255.355000000001,11397.662999999999
2CXO J132408.9+135857 ,201.03725417800194,13.982576196514536,7,7,7,3814.9959999999996,3856.1349999999998
2CXO J123058.8+080451 ,187.74529332169197,8.081089221800504,7,7,7,14141.831000000002,14319.845
2CXO J030112.7+445321 ,45.30307868963706,44.889415708554516,7,6,7,6450.053000000001,6589.184
2CXO J030114.1+445433 ,45.308915030194385,44.909225274693966,7,6,7,6450.053000000001,6589.184
2CXO J030117.5+445304 ,45.323197939206125,44.8844758920714,7,6,7,6450.053000000001,6589.184
2CXO J051627.8+062054 ,79.11619205906754,6.348467295273272,7,7,7,1506.8319999999999,1529.5780000000002
2CXO J224233.3-371107 ,340.6388959317071,-37.18542947162594,7,7,7,17350.214,17428.962000000003
2CXO J132409.8+135754 ,201.0411347899818,13.965083736284479,7,7,7,3814.9959999999996,3856.1349999999998
2CXO J123410.9+023925 ,188.54557713150484,2.6569933145525386,7,7,7,13377.404,13591.672
2CXO J123411.4+023928 ,188.54766143219513,2.658003709297267,7,7,7,13377.404,13591.672
2CXO J093206.1+213058 ,143.02568256526274,21.516323621704032,7,6,6,18602.714000000004,18933.587
2CXO J030110.1+445347 ,45.29218012944972,44.896405432927104,7,6,7,6450.053000000001,6589.184
2CXO J132428.2+044629 ,201.11766965408117,4.774843213131921,7,6,7,11393.542999999998,11548.762999999999
2CXO J171533.9+572701 ,258.8916445208938,57.450365571572846,6,6,6,4874.808000000001,4908.5650000000005
2CXO J140732.6-270041 ,211.88595658997417,-27.01157830708699,6,6,6,4217.674,4234.461
2CXO J130100.7-322628 ,195.25327390789755,-32.44127442549896,6,6,6,5621.661,5718.670999999999
2CXO J140732.5-270050 ,211.88567309616883,-27.013913506211065,6,6,6,4217.674,4234.461
2CXO J140730.0-270054 ,211.87513874627348,-27.015205031991215,6,6,6,4217.674,4234.461
2CXO J140735.2-270207 ,211.89690793935256,-27.035361011188986,6,6,6,4217.674,4234.461
2CXO J135706.9+414752 ,209.2789105131128,41.79784912814356,6,6,6,5741.85,5774.041
2CXO J012528.9+015047 ,21.370734505974724,1.8465563857833804,6,6,6,7493.611,7548.022999999999
2CXO J140720.8-270040 ,211.83699772318676,-27.011357761718614,6,6,6,4217.674,4234.461
2CXO J180828.0-434125 ,272.1169407839843,-43.69049044992643,6,6,6,7776.345,7708.044
2CXO J145129.4+580508 ,222.87270097500118,58.08562251775523,6,6,6,9782.711000000001,9972.462999999998
2CXO J171428.9+572458 ,258.6206563080615,57.416318925219606,6,6,6,4874.808000000001,4908.5650000000005
2CXO J134208.3+353915 ,205.53488121527346,35.65427665880363,6,5,6,12712.063,12919.680999999999
2CXO J234355.9+001303 ,355.9832366122182,0.21767451788114112,6,6,6,9519.205,10667.123
2CXO J185318.9+330359 ,283.3287751608061,33.06640251419539,6,5,6,2129.619,2231.062
2CXO J185317.1+330358 ,283.3215063048035,33.066331363054104,6,5,6,2129.619,2231.062
2CXO J141544.8+361029 ,213.9369624452711,36.174757263670664,6,6,6,3626.2870000000003,3663.311
2CXO J134914.0+601139 ,207.30851127112533,60.19433168860883,6,6,6,2797.23,2876.246
2CXO J134915.2+601125 ,207.3136691147779,60.190443872208654,6,6,6,2797.23,2876.246
2CXO J142708.6+331508 ,216.78615375367337,33.25247959517265,6,6,6,6203.809,6287.264
2CXO J142709.1+331503 ,216.7882493383663,33.25089568892656,6,6,6,6203.809,6287.264
2CXO J125710.7+272417 ,194.29499045444118,27.40496611221328,6,6,6,4310.550999999999,4319.259999999999
2CXO J135700.5+415126 ,209.25208778638626,41.857479372617505,6,6,6,5741.85,5774.041
2CXO J130124.5+291830 ,195.35229028631613,29.308368979985506,6,6,6,18775.164,18786.449999999997
2CXO J171524.4+571921 ,258.85172177529967,57.32255599715108,6,6,6,4874.808000000001,4908.5650000000005
2CXO J135706.9+415122 ,209.27911846355437,41.85621700040939,6,6,6,5741.85,5774.041
2CXO J175148.8+230419 ,267.9535311628317,23.07196501327847,6,6,6,6247.124999999999,6318.595
2CXO J122301.6+103514 ,185.7567809822492,10.58744211550593,6,6,6,10625.079,10799.659999999998
2CXO J140721.9-270145 ,211.8413222200436,-27.029173788620863,6,6,6,4217.674,4234.461
2CXO J140743.7-270417 ,211.93208764687188,-27.07158759340333,6,6,6,4217.674,4234.461
2CXO J135703.3+415034 ,209.26376840614967,41.84301263872779,6,6,6,5741.85,5774.041
2CXO J130125.2+291849 ,195.35524597596293,29.313668702800562,6,6,6,18775.164,18786.449999999997
2CXO J135701.1+415136 ,209.25489119386987,41.86003681313914,6,6,6,5741.85,5774.041
2CXO J130204.2+291507 ,195.51787808076188,29.252148959235235,6,6,6,18775.164,18786.449999999997
2CXO J033722.6-045906 ,54.34447384200104,-4.985139822831948,6,6,6,20282.255,20995.022
2CXO J130133.4+290746 ,195.3893667597864,29.129529017466375,6,6,6,18775.164,18786.449999999997
2CXO J171548.4+572218 ,258.95169236961533,57.37169118903421,6,6,6,4874.808000000001,4908.5650000000005
2CXO J171522.0+572355 ,258.84174068651896,57.39864089621654,6,6,6,4874.808000000001,4908.5650000000005
2CXO J171524.2+572100 ,258.85122494784264,57.350255523262845,6,6,6,4874.808000000001,4908.5650000000005
2CXO J140729.7-270104 ,211.87409011177874,-27.017919524811678,6,6,6,4217.674,4234.461
2CXO J171437.9+571821 ,258.65810090687864,57.30587714432047,6,6,6,4874.808000000001,4908.5650000000005
2CXO J220207.8-315920 ,330.5329135128012,-31.98911010600291,6,6,6,39104.086,39322.711
2CXO J220201.8-315210 ,330.5078857874057,-31.86959988627334,6,6,6,39104.086,39322.711
2CXO J171524.4+572626 ,258.85207689229435,57.440647271730576,6,6,6,4874.808000000001,4908.5650000000005
2CXO J140744.8-270459 ,211.93678065970926,-27.08325484670539,6,6,6,4217.674,4234.461
2CXO J225709.5-362824 ,344.2896745685305,-36.47338625144325,6,6,6,6360.5019999999995,6386.43
2CXO J225710.3-362743 ,344.2931340933476,-36.46198403818842,6,6,6,6360.5019999999995,6386.43
2CXO J225710.6-362744 ,344.2941948970051,-36.46225610691716,6,6,6,6360.5019999999995,6386.43
2CXO J140744.2-270415 ,211.93452318453967,-27.070922449032043,6,6,6,4217.674,4234.461
2CXO J225718.9-362756 ,344.3289555547792,-36.46577976649409,6,6,6,6360.5019999999995,6386.43
2CXO J230200.6+155822 ,345.5025823511751,15.972997274603998,6,6,6,10358.575,10538.342999999999
2CXO J171550.3+572200 ,258.9599727796991,57.366788819321705,6,6,6,4874.808000000001,4908.5650000000005
2CXO J230200.9+155753 ,345.50405061199547,15.96481961276832,6,6,6,10358.575,10538.342999999999
2CXO J141509.0+360727 ,213.7875970867167,36.12441019849088,6,6,6,3626.2870000000003,3663.311
2CXO J004307.5-092302 ,10.781298349312351,-9.383953646551543,6,6,6,6560.870999999999,6720.218
2CXO J093853.4-045055 ,144.72271075280264,-4.848661496123989,6,6,6,13190.305,13242.668
2CXO J101010.6-122537 ,152.5442690664662,-12.427205279415382,6,6,6,700.767,749.672
2CXO J012532.2+014614 ,21.384217677041647,1.7707475530069565,6,6,6,7493.611,7548.022999999999
2CXO J043630.2-025159 ,69.12611397736737,-2.8664493730452345,6,1,6,1657.52,5893.298999999999
2CXO J120652.1-315650 ,181.71711262433473,-31.94749513301859,6,6,6,3049.5750000000003,3101.267
2CXO J075117.4+501051 ,117.82261427126065,50.18106138773715,6,5,6,4874.674,5381.823
2CXO J001110.5-120115 ,2.7940895200180194,-12.021000589374157,6,5,5,16597.902,16520.479
2CXO J001109.4-120059 ,2.7894365661273355,-12.0165294615879,6,5,5,16597.902,16520.479
2CXO J001106.9-120631 ,2.778811161110127,-12.108799431884291,6,5,5,16597.902,16520.479
2CXO J001106.5-120627 ,2.777335117402572,-12.107624782367505,6,5,5,16597.902,16520.479
2CXO J101012.8-122524 ,152.5535998718118,-12.423527027032117,6,6,6,700.767,749.672
2CXO J101011.0-122630 ,152.54619145850097,-12.441825200383722,6,6,6,700.767,749.672
2CXO J122740.4+130444 ,186.9186801559688,13.078941304495116,6,6,6,4518.5109999999995,4560.538
2CXO J122740.7+130447 ,186.91979974667083,13.07981998611295,6,6,6,4518.5109999999995,4560.538
2CXO J101010.2-122627 ,152.54264386440082,-12.440868209778975,6,6,6,700.767,749.672
2CXO J101009.5-122648 ,152.53967022039365,-12.446828108812898,6,6,6,700.767,749.672
2CXO J001106.5-120625 ,2.777357157472693,-12.106952012449764,6,5,5,16597.902,16520.479
2CXO J082024.8+210811 ,125.10373415533786,21.136456145985097,6,6,6,2866.86,2895.979
2CXO J000344.4+161111 ,0.9350858980427006,16.18651128652176,6,6,6,5862.5070000000005,6140.329000000001
2CXO J000313.3+160827 ,0.8055179086895237,16.14105530654283,6,6,6,5862.5070000000005,6140.329000000001
2CXO J123158.6+142510 ,187.9943341772953,14.419496441099986,6,6,6,10554.299,10695.991
2CXO J123159.1+142513 ,187.9965410670743,14.42036349594644,6,6,6,10554.299,10695.991
2CXO J123200.3+142224 ,188.00136598040604,14.373556416918381,6,6,6,10554.299,10695.991
2CXO J123200.3+142442 ,188.00165206406746,14.411771324377606,6,6,6,10554.299,10695.991
2CXO J123200.9+142502 ,188.00392417582748,14.417384245106033,6,6,6,10554.299,10695.991
2CXO J082023.6+210746 ,125.09845438853245,21.129551320433446,6,6,6,2866.86,2895.979
2CXO J123201.3+142444 ,188.0055909098412,14.412283063690548,6,6,6,10554.299,10695.991
2CXO J093551.5+612111 ,143.96497627163313,61.3531956283078,6,6,6,24507.468999999997,24523.338
2CXO J012532.3+014619 ,21.384604432246533,1.7721300569863994,6,6,6,7493.611,7548.022999999999
2CXO J120651.9-315659 ,181.71630191478016,-31.949734501685075,6,6,6,3049.5750000000003,3101.267
2CXO J120651.7-315648 ,181.71580509164278,-31.946766187750995,6,6,6,3049.5750000000003,3101.267
2CXO J120651.7-315646 ,181.71546948261778,-31.946198780287677,6,6,6,3049.5750000000003,3101.267
2CXO J032617.2-212006 ,51.57183658598194,-21.33519319661182,6,5,6,3152.215,3264.9949999999994
2CXO J032614.8-212126 ,51.562017662616256,-21.357281773365397,6,5,6,3152.215,3264.9949999999994
2CXO J031953.7-260359 ,49.97376757493919,-26.066551001949836,6,5,5,31566.46,32425.495
2CXO J031946.3-260430 ,49.94318156540061,-26.0750037427965,6,5,5,31566.46,32425.495
2CXO J012535.8+014610 ,21.399195803711393,1.7696719484932129,6,6,6,7493.611,7548.022999999999
2CXO J012534.6+014456 ,21.39453185008199,1.7491096204773453,6,6,6,7493.611,7548.022999999999
2CXO J012534.4+014535 ,21.393515936021004,1.7599783386953123,6,6,6,7493.611,7548.022999999999
2CXO J111402.4+202314 ,168.51030704755203,20.387286816922447,6,0,6,0.0,14082.638
2CXO J111402.7+202321 ,168.51154506319835,20.389260942059593,6,0,6,0.0,14082.638
2CXO J003341.7+393239 ,8.42395599861942,39.54429402854034,6,6,6,4221.128,4244.147
2CXO J042119.8-184858 ,65.33255066827775,-18.816115520643223,6,6,6,12656.537,13068.548999999999
2CXO J042120.0-184857 ,65.33352106464218,-18.81591122193751,6,6,6,12656.537,13068.548999999999
2CXO J042119.9-184839 ,65.33328640525139,-18.810865678792112,6,6,6,12656.537,13068.548999999999
2CXO J012533.6+014642 ,21.390123588890447,1.778538706415755,6,6,6,7493.611,7548.022999999999
2CXO J043138.3-050536 ,67.90963474149424,-5.093552880663222,6,6,6,3827.2859999999996,3869.12
2CXO J043139.8-050407 ,67.91593650162702,-5.06863018241273,6,6,6,3827.2859999999996,3869.12
2CXO J043139.8-050552 ,67.91606078092116,-5.0978789315680135,6,6,6,3827.2859999999996,3869.12
2CXO J025958.5+364913 ,44.994157536555974,36.82055362334573,6,6,6,11004.435000000001,11091.709
2CXO J025430.5+413429 ,43.62711689003493,41.5749534975519,6,5,5,5104.633,5147.47
2CXO J043140.1-050541 ,67.91725119085731,-5.094725436255065,6,6,6,3827.2859999999996,3869.12
2CXO J043142.0-050615 ,67.92502808902952,-5.10434474674021,6,6,6,3827.2859999999996,3869.12
2CXO J025428.4+413435 ,43.61864493174818,41.576618697823776,6,5,5,5104.633,5147.47
2CXO J025428.1+413435 ,43.617402008377894,41.57650551753674,6,5,5,5104.633,5147.47
2CXO J043149.9-050539 ,67.95812138932678,-5.094372676369916,6,6,6,3827.2859999999996,3869.12
2CXO J012533.5+014607 ,21.38967657263879,1.7688181667463005,6,6,6,7493.611,7548.022999999999
2CXO J101009.8-122601 ,152.54103686302415,-12.433857884460494,6,6,6,700.767,749.672
2CXO J075117.6+501045 ,117.82360358007048,50.17932252072958,6,5,6,4874.674,5381.823
2CXO J101008.3-122714 ,152.53474904711243,-12.453925090235677,6,6,6,700.767,749.672
2CXO J004130.3-091546 ,10.376265492713003,-9.262849267030969,6,6,6,6560.870999999999,6720.218
2CXO J081952.4+205907 ,124.9685435525007,20.985346970602706,6,6,6,2866.86,2895.979
2CXO J093854.2-045131 ,144.7259905216161,-4.858770984446966,6,6,6,13190.305,13242.668
2CXO J125835.4+271552 ,194.6476228136139,27.264497305487033,6,6,6,2025.643,2051.9939999999997
2CXO J125725.2+272416 ,194.35511514002985,27.404550065651836,6,6,6,4310.550999999999,4319.259999999999
2CXO J093854.9-045157 ,144.72904888304748,-4.865983069927363,6,6,6,13190.305,13242.668
2CXO J125307.2-102938 ,193.28022961263434,-10.494068975585602,6,6,6,5006.892,5049.965999999999
2CXO J125304.5-102905 ,193.26909476351068,-10.484941096649377,6,6,6,5006.892,5049.965999999999
2CXO J020937.6+354727 ,32.40668149457639,35.79088117845573,6,6,6,1652.642,1658.951
2CXO J125132.8-262656 ,192.88678330647815,-26.44902542229519,6,6,6,2708.714,2749.1850000000004
2CXO J101007.2-122626 ,152.53025563921665,-12.440611476745701,6,6,6,700.767,749.672
2CXO J020938.0+354729 ,32.408483532282446,35.791645526921435,6,6,6,1652.642,1658.951
2CXO J020938.5+354750 ,32.41062327079203,35.79743328901342,6,6,6,1652.642,1658.951
2CXO J125131.8-262706 ,192.88250125861134,-26.45193381292754,6,6,6,2708.714,2749.1850000000004
2CXO J032620.7-212151 ,51.58659872698837,-21.364342123280124,6,5,6,3152.215,3264.9949999999994
2CXO J124427.8+111121 ,191.1162497414697,11.18931269786451,6,6,6,12749.73,13043.064000000002
2CXO J093552.7+612112 ,143.96971948240002,61.353452752182235,6,6,6,24507.468999999997,24523.338
2CXO J075121.3+501416 ,117.83896443225967,50.23802190459921,5,4,5,1910.0629999999999,2342.985
2CXO J161720.1+345405 ,244.33386947969257,34.901494827357816,5,1,5,197.048,21335.657999999996
2CXO J112729.0+565301 ,171.87104446104854,56.88363076002859,5,5,5,4613.392,4641.065
2CXO J125721.4-172409 ,194.33920229113505,-17.40266796676958,5,5,5,587.051,594.225
2CXO J112729.9+565249 ,171.87494506348548,56.88042021739086,5,5,5,4613.392,4641.065
2CXO J012548.1+014523 ,21.45065399403086,1.7564597259045627,5,5,5,6769.83,6818.401999999999
2CXO J112731.7+565236 ,171.88246729536434,56.876895894292225,5,5,5,4613.392,4641.065
2CXO J112733.4+565227 ,171.88921394814565,56.87429481526199,5,5,5,4613.392,4641.065
2CXO J112733.8+565224 ,171.89105416033453,56.87339865524096,5,5,5,4613.392,4641.065
2CXO J112734.0+565222 ,171.89204674594225,56.8727880398691,5,5,5,4613.392,4641.065
2CXO J112734.7+565222 ,171.8948026300119,56.8729471975027,5,5,5,4613.392,4641.065
2CXO J113202.5+572236 ,173.0107411692668,57.37689185940047,5,5,5,5926.971,6034.965
2CXO J091404.2+400738 ,138.5177154903148,40.12723806892608,5,5,5,13457.601999999999,13543.946
2CXO J125640.5-465534 ,194.16889468471675,-46.92621135698448,5,5,5,16177.615,16347.391000000001
2CXO J091405.0+400649 ,138.52122133766767,40.11368003275592,5,5,5,13457.601999999999,13543.946
2CXO J030330.8-154106 ,45.878557620714616,-15.68525545610714,5,5,5,17011.78,16648.442
2CXO J134441.7+555311 ,206.17400034680009,55.88651006460001,5,5,5,12400.373000000001,12610.057
2CXO J093855.7-045013 ,144.73245658263102,-4.837126514767418,5,5,5,9243.422999999999,9260.049
2CXO J144455.9+015718 ,221.23324795939914,1.9550106339877746,5,5,5,2994.0239999999994,3020.59
2CXO J145654.7+243852 ,224.22819994024655,24.64800219220005,5,5,5,11484.948999999999,11535.671
2CXO J104749.9+123456 ,161.95832332634927,12.582457134891792,5,5,5,7397.898,7763.052
2CXO J122224.2+144444 ,185.60084735678515,14.745725270178648,5,5,5,32092.182,31902.260000000002
2CXO J161740.5+350015 ,244.41884550253621,35.00422349017162,5,1,5,197.048,21335.657999999996
2CXO J025424.3+413620 ,43.60157541624585,41.60560433497026,5,4,4,4193.259,4229.801
2CXO J121326.1+543634 ,183.35883943157478,54.609582258277484,5,4,5,10774.641,11021.779999999999
