name,length,N_obs,N_bad,N_good,N_UL,simbad_name,xrt_curve,uvot_filter
tab,12,12,0,12,1,NAME_Holmberg_IX_X-1,FULL,B
tab_5_sig,12,12,0,12,1,NAME_Holmberg_IX_X-1,FULL,B
tab_UL,1,1,0,1,1,NAME_Holmberg_IX_X-1,FULL,B
tab_no_UL,11,11,0,11,0,NAME_Holmberg_IX_X-1,FULL,B
tab_BAD,0,0,0,0,0,NAME_Holmberg_IX_X-1,FULL,B
tab_no_BAD,12,12,0,12,1,NAME_Holmberg_IX_X-1,FULL,B
tab_UL_no_bad,1,1,0,1,1,NAME_Holmberg_IX_X-1,FULL,B
tab_no_UL_no_bad,11,11,0,11,0,NAME_Holmberg_IX_X-1,FULL,B
tab,41,41,0,41,0,NAME_Holmberg_IX_X-1,FULL,U
tab_5_sig,40,40,0,40,0,NAME_Holmberg_IX_X-1,FULL,U
tab_UL,0,0,0,0,0,NAME_Holmberg_IX_X-1,FULL,U
tab_no_UL,40,40,0,40,0,NAME_Holmberg_IX_X-1,FULL,U
tab_BAD,0,0,0,0,0,NAME_Holmberg_IX_X-1,FULL,U
tab_no_BAD,40,40,0,40,0,NAME_Holmberg_IX_X-1,FULL,U
tab_UL_no_bad,0,0,0,0,0,NAME_Holmberg_IX_X-1,FULL,U
tab_no_UL_no_bad,40,40,0,40,0,NAME_Holmberg_IX_X-1,FULL,U
tab,50,50,0,50,0,NAME_Holmberg_IX_X-1,FULL,UVM2
tab_5_sig,50,50,0,50,0,NAME_Holmberg_IX_X-1,FULL,UVM2
tab_UL,0,0,0,0,0,NAME_Holmberg_IX_X-1,FULL,UVM2
tab_no_UL,50,50,0,50,0,NAME_Holmberg_IX_X-1,FULL,UVM2
tab_BAD,0,0,0,0,0,NAME_Holmberg_IX_X-1,FULL,UVM2
tab_no_BAD,50,50,0,50,0,NAME_Holmberg_IX_X-1,FULL,UVM2
tab_UL_no_bad,0,0,0,0,0,NAME_Holmberg_IX_X-1,FULL,UVM2
tab_no_UL_no_bad,50,50,0,50,0,NAME_Holmberg_IX_X-1,FULL,UVM2
tab,129,129,0,129,0,NAME_Holmberg_IX_X-1,FULL,UVW1
tab_5_sig,129,129,0,129,0,NAME_Holmberg_IX_X-1,FULL,UVW1
tab_UL,0,0,0,0,0,NAME_Holmberg_IX_X-1,FULL,UVW1
tab_no_UL,129,129,0,129,0,NAME_Holmberg_IX_X-1,FULL,UVW1
tab_BAD,0,0,0,0,0,NAME_Holmberg_IX_X-1,FULL,UVW1
tab_no_BAD,129,129,0,129,0,NAME_Holmberg_IX_X-1,FULL,UVW1
tab_UL_no_bad,0,0,0,0,0,NAME_Holmberg_IX_X-1,FULL,UVW1
tab_no_UL_no_bad,129,129,0,129,0,NAME_Holmberg_IX_X-1,FULL,UVW1
tab,172,172,2,170,2,NAME_Holmberg_IX_X-1,FULL,UVW2
tab_5_sig,172,172,2,170,2,NAME_Holmberg_IX_X-1,FULL,UVW2
tab_UL,2,2,0,2,2,NAME_Holmberg_IX_X-1,FULL,UVW2
tab_no_UL,170,170,2,168,0,NAME_Holmberg_IX_X-1,FULL,UVW2
tab_BAD,2,2,2,0,0,NAME_Holmberg_IX_X-1,FULL,UVW2
tab_no_BAD,170,170,0,170,2,NAME_Holmberg_IX_X-1,FULL,UVW2
tab_UL_no_bad,2,2,0,2,2,NAME_Holmberg_IX_X-1,FULL,UVW2
tab_no_UL_no_bad,168,168,0,168,0,NAME_Holmberg_IX_X-1,FULL,UVW2
tab,9,9,0,9,0,NAME_Holmberg_IX_X-1,HARD,B
tab_5_sig,9,9,0,9,0,NAME_Holmberg_IX_X-1,HARD,B
tab_UL,0,0,0,0,0,NAME_Holmberg_IX_X-1,HARD,B
tab_no_UL,9,9,0,9,0,NAME_Holmberg_IX_X-1,HARD,B
tab_BAD,0,0,0,0,0,NAME_Holmberg_IX_X-1,HARD,B
tab_no_BAD,9,9,0,9,0,NAME_Holmberg_IX_X-1,HARD,B
tab_UL_no_bad,0,0,0,0,0,NAME_Holmberg_IX_X-1,HARD,B
tab_no_UL_no_bad,9,9,0,9,0,NAME_Holmberg_IX_X-1,HARD,B
tab,41,41,0,41,0,NAME_Holmberg_IX_X-1,HARD,U
tab_5_sig,40,40,0,40,0,NAME_Holmberg_IX_X-1,HARD,U
tab_UL,0,0,0,0,0,NAME_Holmberg_IX_X-1,HARD,U
tab_no_UL,40,40,0,40,0,NAME_Holmberg_IX_X-1,HARD,U
tab_BAD,0,0,0,0,0,NAME_Holmberg_IX_X-1,HARD,U
tab_no_BAD,40,40,0,40,0,NAME_Holmberg_IX_X-1,HARD,U
tab_UL_no_bad,0,0,0,0,0,NAME_Holmberg_IX_X-1,HARD,U
tab_no_UL_no_bad,40,40,0,40,0,NAME_Holmberg_IX_X-1,HARD,U
tab,49,49,0,49,0,NAME_Holmberg_IX_X-1,HARD,UVM2
tab_5_sig,49,49,0,49,0,NAME_Holmberg_IX_X-1,HARD,UVM2
tab_UL,0,0,0,0,0,NAME_Holmberg_IX_X-1,HARD,UVM2
tab_no_UL,49,49,0,49,0,NAME_Holmberg_IX_X-1,HARD,UVM2
tab_BAD,0,0,0,0,0,NAME_Holmberg_IX_X-1,HARD,UVM2
tab_no_BAD,49,49,0,49,0,NAME_Holmberg_IX_X-1,HARD,UVM2
tab_UL_no_bad,0,0,0,0,0,NAME_Holmberg_IX_X-1,HARD,UVM2
tab_no_UL_no_bad,49,49,0,49,0,NAME_Holmberg_IX_X-1,HARD,UVM2
tab,129,129,0,129,0,NAME_Holmberg_IX_X-1,HARD,UVW1
tab_5_sig,129,129,0,129,0,NAME_Holmberg_IX_X-1,HARD,UVW1
tab_UL,0,0,0,0,0,NAME_Holmberg_IX_X-1,HARD,UVW1
tab_no_UL,129,129,0,129,0,NAME_Holmberg_IX_X-1,HARD,UVW1
tab_BAD,0,0,0,0,0,NAME_Holmberg_IX_X-1,HARD,UVW1
tab_no_BAD,129,129,0,129,0,NAME_Holmberg_IX_X-1,HARD,UVW1
tab_UL_no_bad,0,0,0,0,0,NAME_Holmberg_IX_X-1,HARD,UVW1
tab_no_UL_no_bad,129,129,0,129,0,NAME_Holmberg_IX_X-1,HARD,UVW1
tab,172,172,2,170,0,NAME_Holmberg_IX_X-1,HARD,UVW2
tab_5_sig,172,172,2,170,0,NAME_Holmberg_IX_X-1,HARD,UVW2
tab_UL,0,0,0,0,0,NAME_Holmberg_IX_X-1,HARD,UVW2
tab_no_UL,172,172,2,170,0,NAME_Holmberg_IX_X-1,HARD,UVW2
tab_BAD,2,2,2,0,0,NAME_Holmberg_IX_X-1,HARD,UVW2
tab_no_BAD,170,170,0,170,0,NAME_Holmberg_IX_X-1,HARD,UVW2
tab_UL_no_bad,0,0,0,0,0,NAME_Holmberg_IX_X-1,HARD,UVW2
tab_no_UL_no_bad,170,170,0,170,0,NAME_Holmberg_IX_X-1,HARD,UVW2
tab,9,9,0,9,0,NAME_Holmberg_IX_X-1,HR,B
tab_5_sig,9,9,0,9,0,NAME_Holmberg_IX_X-1,HR,B
tab_UL,0,0,0,0,0,NAME_Holmberg_IX_X-1,HR,B
tab_no_UL,9,9,0,9,0,NAME_Holmberg_IX_X-1,HR,B
tab_BAD,0,0,0,0,0,NAME_Holmberg_IX_X-1,HR,B
tab_no_BAD,9,9,0,9,0,NAME_Holmberg_IX_X-1,HR,B
tab_UL_no_bad,0,0,0,0,0,NAME_Holmberg_IX_X-1,HR,B
tab_no_UL_no_bad,9,9,0,9,0,NAME_Holmberg_IX_X-1,HR,B
tab,41,41,0,41,0,NAME_Holmberg_IX_X-1,HR,U
tab_5_sig,40,40,0,40,0,NAME_Holmberg_IX_X-1,HR,U
tab_UL,0,0,0,0,0,NAME_Holmberg_IX_X-1,HR,U
tab_no_UL,40,40,0,40,0,NAME_Holmberg_IX_X-1,HR,U
tab_BAD,0,0,0,0,0,NAME_Holmberg_IX_X-1,HR,U
tab_no_BAD,40,40,0,40,0,NAME_Holmberg_IX_X-1,HR,U
tab_UL_no_bad,0,0,0,0,0,NAME_Holmberg_IX_X-1,HR,U
tab_no_UL_no_bad,40,40,0,40,0,NAME_Holmberg_IX_X-1,HR,U
tab,49,49,0,49,0,NAME_Holmberg_IX_X-1,HR,UVM2
tab_5_sig,49,49,0,49,0,NAME_Holmberg_IX_X-1,HR,UVM2
tab_UL,0,0,0,0,0,NAME_Holmberg_IX_X-1,HR,UVM2
tab_no_UL,49,49,0,49,0,NAME_Holmberg_IX_X-1,HR,UVM2
tab_BAD,0,0,0,0,0,NAME_Holmberg_IX_X-1,HR,UVM2
tab_no_BAD,49,49,0,49,0,NAME_Holmberg_IX_X-1,HR,UVM2
tab_UL_no_bad,0,0,0,0,0,NAME_Holmberg_IX_X-1,HR,UVM2
tab_no_UL_no_bad,49,49,0,49,0,NAME_Holmberg_IX_X-1,HR,UVM2
tab,129,129,0,129,0,NAME_Holmberg_IX_X-1,HR,UVW1
tab_5_sig,129,129,0,129,0,NAME_Holmberg_IX_X-1,HR,UVW1
tab_UL,0,0,0,0,0,NAME_Holmberg_IX_X-1,HR,UVW1
tab_no_UL,129,129,0,129,0,NAME_Holmberg_IX_X-1,HR,UVW1
tab_BAD,0,0,0,0,0,NAME_Holmberg_IX_X-1,HR,UVW1
tab_no_BAD,129,129,0,129,0,NAME_Holmberg_IX_X-1,HR,UVW1
tab_UL_no_bad,0,0,0,0,0,NAME_Holmberg_IX_X-1,HR,UVW1
tab_no_UL_no_bad,129,129,0,129,0,NAME_Holmberg_IX_X-1,HR,UVW1
tab,172,172,2,170,0,NAME_Holmberg_IX_X-1,HR,UVW2
tab_5_sig,170,170,2,168,0,NAME_Holmberg_IX_X-1,HR,UVW2
tab_UL,0,0,0,0,0,NAME_Holmberg_IX_X-1,HR,UVW2
tab_no_UL,170,170,2,168,0,NAME_Holmberg_IX_X-1,HR,UVW2
tab_BAD,2,2,2,0,0,NAME_Holmberg_IX_X-1,HR,UVW2
tab_no_BAD,168,168,0,168,0,NAME_Holmberg_IX_X-1,HR,UVW2
tab_UL_no_bad,0,0,0,0,0,NAME_Holmberg_IX_X-1,HR,UVW2
tab_no_UL_no_bad,168,168,0,168,0,NAME_Holmberg_IX_X-1,HR,UVW2
tab,9,9,0,9,0,NAME_Holmberg_IX_X-1,SOFT,B
tab_5_sig,9,9,0,9,0,NAME_Holmberg_IX_X-1,SOFT,B
tab_UL,0,0,0,0,0,NAME_Holmberg_IX_X-1,SOFT,B
tab_no_UL,9,9,0,9,0,NAME_Holmberg_IX_X-1,SOFT,B
tab_BAD,0,0,0,0,0,NAME_Holmberg_IX_X-1,SOFT,B
tab_no_BAD,9,9,0,9,0,NAME_Holmberg_IX_X-1,SOFT,B
tab_UL_no_bad,0,0,0,0,0,NAME_Holmberg_IX_X-1,SOFT,B
tab_no_UL_no_bad,9,9,0,9,0,NAME_Holmberg_IX_X-1,SOFT,B
tab,41,41,0,41,0,NAME_Holmberg_IX_X-1,SOFT,U
tab_5_sig,40,40,0,40,0,NAME_Holmberg_IX_X-1,SOFT,U
tab_UL,0,0,0,0,0,NAME_Holmberg_IX_X-1,SOFT,U
tab_no_UL,40,40,0,40,0,NAME_Holmberg_IX_X-1,SOFT,U
tab_BAD,0,0,0,0,0,NAME_Holmberg_IX_X-1,SOFT,U
tab_no_BAD,40,40,0,40,0,NAME_Holmberg_IX_X-1,SOFT,U
tab_UL_no_bad,0,0,0,0,0,NAME_Holmberg_IX_X-1,SOFT,U
tab_no_UL_no_bad,40,40,0,40,0,NAME_Holmberg_IX_X-1,SOFT,U
tab,49,49,0,49,0,NAME_Holmberg_IX_X-1,SOFT,UVM2
tab_5_sig,49,49,0,49,0,NAME_Holmberg_IX_X-1,SOFT,UVM2
tab_UL,0,0,0,0,0,NAME_Holmberg_IX_X-1,SOFT,UVM2
tab_no_UL,49,49,0,49,0,NAME_Holmberg_IX_X-1,SOFT,UVM2
tab_BAD,0,0,0,0,0,NAME_Holmberg_IX_X-1,SOFT,UVM2
tab_no_BAD,49,49,0,49,0,NAME_Holmberg_IX_X-1,SOFT,UVM2
tab_UL_no_bad,0,0,0,0,0,NAME_Holmberg_IX_X-1,SOFT,UVM2
tab_no_UL_no_bad,49,49,0,49,0,NAME_Holmberg_IX_X-1,SOFT,UVM2
tab,129,129,0,129,0,NAME_Holmberg_IX_X-1,SOFT,UVW1
tab_5_sig,129,129,0,129,0,NAME_Holmberg_IX_X-1,SOFT,UVW1
tab_UL,0,0,0,0,0,NAME_Holmberg_IX_X-1,SOFT,UVW1
tab_no_UL,129,129,0,129,0,NAME_Holmberg_IX_X-1,SOFT,UVW1
tab_BAD,0,0,0,0,0,NAME_Holmberg_IX_X-1,SOFT,UVW1
tab_no_BAD,129,129,0,129,0,NAME_Holmberg_IX_X-1,SOFT,UVW1
tab_UL_no_bad,0,0,0,0,0,NAME_Holmberg_IX_X-1,SOFT,UVW1
tab_no_UL_no_bad,129,129,0,129,0,NAME_Holmberg_IX_X-1,SOFT,UVW1
tab,172,172,2,170,0,NAME_Holmberg_IX_X-1,SOFT,UVW2
tab_5_sig,172,172,2,170,0,NAME_Holmberg_IX_X-1,SOFT,UVW2
tab_UL,0,0,0,0,0,NAME_Holmberg_IX_X-1,SOFT,UVW2
tab_no_UL,172,172,2,170,0,NAME_Holmberg_IX_X-1,SOFT,UVW2
tab_BAD,2,2,2,0,0,NAME_Holmberg_IX_X-1,SOFT,UVW2
tab_no_BAD,170,170,0,170,0,NAME_Holmberg_IX_X-1,SOFT,UVW2
tab_UL_no_bad,0,0,0,0,0,NAME_Holmberg_IX_X-1,SOFT,UVW2
tab_no_UL_no_bad,170,170,0,170,0,NAME_Holmberg_IX_X-1,SOFT,UVW2
tab,117,117,25,92,6,NAME_IC_10_X-1,FULL,U
tab_5_sig,117,117,25,92,6,NAME_IC_10_X-1,FULL,U
tab_UL,6,6,6,0,6,NAME_IC_10_X-1,FULL,U
tab_no_UL,111,111,19,92,0,NAME_IC_10_X-1,FULL,U
tab_BAD,25,25,25,0,6,NAME_IC_10_X-1,FULL,U
tab_no_BAD,92,92,0,92,0,NAME_IC_10_X-1,FULL,U
tab_UL_no_bad,0,0,0,0,0,NAME_IC_10_X-1,FULL,U
tab_no_UL_no_bad,92,92,0,92,0,NAME_IC_10_X-1,FULL,U
tab,117,117,25,92,0,NAME_IC_10_X-1,HARD,U
tab_5_sig,117,117,25,92,0,NAME_IC_10_X-1,HARD,U
tab_UL,0,0,0,0,0,NAME_IC_10_X-1,HARD,U
tab_no_UL,117,117,25,92,0,NAME_IC_10_X-1,HARD,U
tab_BAD,25,25,25,0,0,NAME_IC_10_X-1,HARD,U
tab_no_BAD,92,92,0,92,0,NAME_IC_10_X-1,HARD,U
tab_UL_no_bad,0,0,0,0,0,NAME_IC_10_X-1,HARD,U
tab_no_UL_no_bad,92,92,0,92,0,NAME_IC_10_X-1,HARD,U
tab,117,117,25,92,0,NAME_IC_10_X-1,SOFT,U
tab_5_sig,117,117,25,92,0,NAME_IC_10_X-1,SOFT,U
tab_UL,0,0,0,0,0,NAME_IC_10_X-1,SOFT,U
tab_no_UL,117,117,25,92,0,NAME_IC_10_X-1,SOFT,U
tab_BAD,25,25,25,0,0,NAME_IC_10_X-1,SOFT,U
tab_no_BAD,92,92,0,92,0,NAME_IC_10_X-1,SOFT,U
tab_UL_no_bad,0,0,0,0,0,NAME_IC_10_X-1,SOFT,U
tab_no_UL_no_bad,92,92,0,92,0,NAME_IC_10_X-1,SOFT,U
tab,31,31,15,16,1,NAME_M83_ULX-1,FULL,U
tab_5_sig,31,31,15,16,1,NAME_M83_ULX-1,FULL,U
tab_UL,1,1,0,1,1,NAME_M83_ULX-1,FULL,U
tab_no_UL,30,30,15,15,0,NAME_M83_ULX-1,FULL,U
tab_BAD,15,15,15,0,0,NAME_M83_ULX-1,FULL,U
tab_no_BAD,16,16,0,16,1,NAME_M83_ULX-1,FULL,U
tab_UL_no_bad,1,1,0,1,1,NAME_M83_ULX-1,FULL,U
tab_no_UL_no_bad,15,15,0,15,0,NAME_M83_ULX-1,FULL,U
tab,20,20,14,6,0,NAME_M83_ULX-1,FULL,UVM2
tab_5_sig,20,20,14,6,0,NAME_M83_ULX-1,FULL,UVM2
tab_UL,0,0,0,0,0,NAME_M83_ULX-1,FULL,UVM2
tab_no_UL,20,20,14,6,0,NAME_M83_ULX-1,FULL,UVM2
tab_BAD,14,14,14,0,0,NAME_M83_ULX-1,FULL,UVM2
tab_no_BAD,6,6,0,6,0,NAME_M83_ULX-1,FULL,UVM2
tab_UL_no_bad,0,0,0,0,0,NAME_M83_ULX-1,FULL,UVM2
tab_no_UL_no_bad,6,6,0,6,0,NAME_M83_ULX-1,FULL,UVM2
tab,10,10,6,4,1,NAME_M83_ULX-1,FULL,UVW1
tab_5_sig,10,10,6,4,1,NAME_M83_ULX-1,FULL,UVW1
tab_UL,1,1,0,1,1,NAME_M83_ULX-1,FULL,UVW1
tab_no_UL,9,9,6,3,0,NAME_M83_ULX-1,FULL,UVW1
tab_BAD,6,6,6,0,0,NAME_M83_ULX-1,FULL,UVW1
tab_no_BAD,4,4,0,4,1,NAME_M83_ULX-1,FULL,UVW1
tab_UL_no_bad,1,1,0,1,1,NAME_M83_ULX-1,FULL,UVW1
tab_no_UL_no_bad,3,3,0,3,0,NAME_M83_ULX-1,FULL,UVW1
tab,31,31,15,16,0,NAME_M83_ULX-1,HARD,U
tab_5_sig,31,31,15,16,0,NAME_M83_ULX-1,HARD,U
tab_UL,0,0,0,0,0,NAME_M83_ULX-1,HARD,U
tab_no_UL,31,31,15,16,0,NAME_M83_ULX-1,HARD,U
tab_BAD,15,15,15,0,0,NAME_M83_ULX-1,HARD,U
tab_no_BAD,16,16,0,16,0,NAME_M83_ULX-1,HARD,U
tab_UL_no_bad,0,0,0,0,0,NAME_M83_ULX-1,HARD,U
tab_no_UL_no_bad,16,16,0,16,0,NAME_M83_ULX-1,HARD,U
tab,20,20,14,6,0,NAME_M83_ULX-1,HARD,UVM2
tab_5_sig,20,20,14,6,0,NAME_M83_ULX-1,HARD,UVM2
tab_UL,0,0,0,0,0,NAME_M83_ULX-1,HARD,UVM2
tab_no_UL,20,20,14,6,0,NAME_M83_ULX-1,HARD,UVM2
tab_BAD,14,14,14,0,0,NAME_M83_ULX-1,HARD,UVM2
tab_no_BAD,6,6,0,6,0,NAME_M83_ULX-1,HARD,UVM2
tab_UL_no_bad,0,0,0,0,0,NAME_M83_ULX-1,HARD,UVM2
tab_no_UL_no_bad,6,6,0,6,0,NAME_M83_ULX-1,HARD,UVM2
tab,10,10,6,4,0,NAME_M83_ULX-1,HARD,UVW1
tab_5_sig,10,10,6,4,0,NAME_M83_ULX-1,HARD,UVW1
tab_UL,0,0,0,0,0,NAME_M83_ULX-1,HARD,UVW1
tab_no_UL,10,10,6,4,0,NAME_M83_ULX-1,HARD,UVW1
tab_BAD,6,6,6,0,0,NAME_M83_ULX-1,HARD,UVW1
tab_no_BAD,4,4,0,4,0,NAME_M83_ULX-1,HARD,UVW1
tab_UL_no_bad,0,0,0,0,0,NAME_M83_ULX-1,HARD,UVW1
tab_no_UL_no_bad,4,4,0,4,0,NAME_M83_ULX-1,HARD,UVW1
tab,20,20,14,6,0,NAME_M83_ULX-1,HR,UVM2
tab_5_sig,20,20,14,6,0,NAME_M83_ULX-1,HR,UVM2
tab_UL,0,0,0,0,0,NAME_M83_ULX-1,HR,UVM2
tab_no_UL,20,20,14,6,0,NAME_M83_ULX-1,HR,UVM2
tab_BAD,14,14,14,0,0,NAME_M83_ULX-1,HR,UVM2
tab_no_BAD,6,6,0,6,0,NAME_M83_ULX-1,HR,UVM2
tab_UL_no_bad,0,0,0,0,0,NAME_M83_ULX-1,HR,UVM2
tab_no_UL_no_bad,6,6,0,6,0,NAME_M83_ULX-1,HR,UVM2
tab,10,10,6,4,0,NAME_M83_ULX-1,HR,UVW1
tab_5_sig,10,10,6,4,0,NAME_M83_ULX-1,HR,UVW1
tab_UL,0,0,0,0,0,NAME_M83_ULX-1,HR,UVW1
tab_no_UL,10,10,6,4,0,NAME_M83_ULX-1,HR,UVW1
tab_BAD,6,6,6,0,0,NAME_M83_ULX-1,HR,UVW1
tab_no_BAD,4,4,0,4,0,NAME_M83_ULX-1,HR,UVW1
tab_UL_no_bad,0,0,0,0,0,NAME_M83_ULX-1,HR,UVW1
tab_no_UL_no_bad,4,4,0,4,0,NAME_M83_ULX-1,HR,UVW1
tab,31,31,15,16,0,NAME_M83_ULX-1,SOFT,U
tab_5_sig,31,31,15,16,0,NAME_M83_ULX-1,SOFT,U
tab_UL,0,0,0,0,0,NAME_M83_ULX-1,SOFT,U
tab_no_UL,31,31,15,16,0,NAME_M83_ULX-1,SOFT,U
tab_BAD,15,15,15,0,0,NAME_M83_ULX-1,SOFT,U
tab_no_BAD,16,16,0,16,0,NAME_M83_ULX-1,SOFT,U
tab_UL_no_bad,0,0,0,0,0,NAME_M83_ULX-1,SOFT,U
tab_no_UL_no_bad,16,16,0,16,0,NAME_M83_ULX-1,SOFT,U
tab,20,20,14,6,0,NAME_M83_ULX-1,SOFT,UVM2
tab_5_sig,20,20,14,6,0,NAME_M83_ULX-1,SOFT,UVM2
tab_UL,0,0,0,0,0,NAME_M83_ULX-1,SOFT,UVM2
tab_no_UL,20,20,14,6,0,NAME_M83_ULX-1,SOFT,UVM2
tab_BAD,14,14,14,0,0,NAME_M83_ULX-1,SOFT,UVM2
tab_no_BAD,6,6,0,6,0,NAME_M83_ULX-1,SOFT,UVM2
tab_UL_no_bad,0,0,0,0,0,NAME_M83_ULX-1,SOFT,UVM2
tab_no_UL_no_bad,6,6,0,6,0,NAME_M83_ULX-1,SOFT,UVM2
tab,10,10,6,4,0,NAME_M83_ULX-1,SOFT,UVW1
tab_5_sig,10,10,6,4,0,NAME_M83_ULX-1,SOFT,UVW1
tab_UL,0,0,0,0,0,NAME_M83_ULX-1,SOFT,UVW1
tab_no_UL,10,10,6,4,0,NAME_M83_ULX-1,SOFT,UVW1
tab_BAD,6,6,6,0,0,NAME_M83_ULX-1,SOFT,UVW1
tab_no_BAD,4,4,0,4,0,NAME_M83_ULX-1,SOFT,UVW1
tab_UL_no_bad,0,0,0,0,0,NAME_M83_ULX-1,SOFT,UVW1
tab_no_UL_no_bad,4,4,0,4,0,NAME_M83_ULX-1,SOFT,UVW1
tab,276,276,2,274,2,NAME_NGC_1313_X-1,FULL,U
tab_5_sig,273,273,2,271,2,NAME_NGC_1313_X-1,FULL,U
tab_UL,2,2,1,1,2,NAME_NGC_1313_X-1,FULL,U
tab_no_UL,271,271,1,270,0,NAME_NGC_1313_X-1,FULL,U
tab_BAD,2,2,2,0,1,NAME_NGC_1313_X-1,FULL,U
tab_no_BAD,271,271,0,271,1,NAME_NGC_1313_X-1,FULL,U
tab_UL_no_bad,1,1,0,1,1,NAME_NGC_1313_X-1,FULL,U
tab_no_UL_no_bad,270,270,0,270,0,NAME_NGC_1313_X-1,FULL,U
tab,90,90,2,88,0,NAME_NGC_1313_X-1,FULL,UVM2
tab_5_sig,89,89,2,87,0,NAME_NGC_1313_X-1,FULL,UVM2
tab_UL,0,0,0,0,0,NAME_NGC_1313_X-1,FULL,UVM2
tab_no_UL,89,89,2,87,0,NAME_NGC_1313_X-1,FULL,UVM2
tab_BAD,2,2,2,0,0,NAME_NGC_1313_X-1,FULL,UVM2
tab_no_BAD,87,87,0,87,0,NAME_NGC_1313_X-1,FULL,UVM2
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_1313_X-1,FULL,UVM2
tab_no_UL_no_bad,87,87,0,87,0,NAME_NGC_1313_X-1,FULL,UVM2
tab,49,49,0,49,0,NAME_NGC_1313_X-1,FULL,UVW1
tab_5_sig,49,49,0,49,0,NAME_NGC_1313_X-1,FULL,UVW1
tab_UL,0,0,0,0,0,NAME_NGC_1313_X-1,FULL,UVW1
tab_no_UL,49,49,0,49,0,NAME_NGC_1313_X-1,FULL,UVW1
tab_BAD,0,0,0,0,0,NAME_NGC_1313_X-1,FULL,UVW1
tab_no_BAD,49,49,0,49,0,NAME_NGC_1313_X-1,FULL,UVW1
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_1313_X-1,FULL,UVW1
tab_no_UL_no_bad,49,49,0,49,0,NAME_NGC_1313_X-1,FULL,UVW1
tab,58,58,1,57,0,NAME_NGC_1313_X-1,FULL,UVW2
tab_5_sig,57,57,0,57,0,NAME_NGC_1313_X-1,FULL,UVW2
tab_UL,0,0,0,0,0,NAME_NGC_1313_X-1,FULL,UVW2
tab_no_UL,57,57,0,57,0,NAME_NGC_1313_X-1,FULL,UVW2
tab_BAD,0,0,0,0,0,NAME_NGC_1313_X-1,FULL,UVW2
tab_no_BAD,57,57,0,57,0,NAME_NGC_1313_X-1,FULL,UVW2
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_1313_X-1,FULL,UVW2
tab_no_UL_no_bad,57,57,0,57,0,NAME_NGC_1313_X-1,FULL,UVW2
tab,276,276,2,274,0,NAME_NGC_1313_X-1,HARD,U
tab_5_sig,273,273,2,271,0,NAME_NGC_1313_X-1,HARD,U
tab_UL,0,0,0,0,0,NAME_NGC_1313_X-1,HARD,U
tab_no_UL,273,273,2,271,0,NAME_NGC_1313_X-1,HARD,U
tab_BAD,2,2,2,0,0,NAME_NGC_1313_X-1,HARD,U
tab_no_BAD,271,271,0,271,0,NAME_NGC_1313_X-1,HARD,U
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_1313_X-1,HARD,U
tab_no_UL_no_bad,271,271,0,271,0,NAME_NGC_1313_X-1,HARD,U
tab,90,90,2,88,0,NAME_NGC_1313_X-1,HARD,UVM2
tab_5_sig,89,89,2,87,0,NAME_NGC_1313_X-1,HARD,UVM2
tab_UL,0,0,0,0,0,NAME_NGC_1313_X-1,HARD,UVM2
tab_no_UL,89,89,2,87,0,NAME_NGC_1313_X-1,HARD,UVM2
tab_BAD,2,2,2,0,0,NAME_NGC_1313_X-1,HARD,UVM2
tab_no_BAD,87,87,0,87,0,NAME_NGC_1313_X-1,HARD,UVM2
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_1313_X-1,HARD,UVM2
tab_no_UL_no_bad,87,87,0,87,0,NAME_NGC_1313_X-1,HARD,UVM2
tab,49,49,0,49,0,NAME_NGC_1313_X-1,HARD,UVW1
tab_5_sig,49,49,0,49,0,NAME_NGC_1313_X-1,HARD,UVW1
tab_UL,0,0,0,0,0,NAME_NGC_1313_X-1,HARD,UVW1
tab_no_UL,49,49,0,49,0,NAME_NGC_1313_X-1,HARD,UVW1
tab_BAD,0,0,0,0,0,NAME_NGC_1313_X-1,HARD,UVW1
tab_no_BAD,49,49,0,49,0,NAME_NGC_1313_X-1,HARD,UVW1
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_1313_X-1,HARD,UVW1
tab_no_UL_no_bad,49,49,0,49,0,NAME_NGC_1313_X-1,HARD,UVW1
tab,58,58,1,57,0,NAME_NGC_1313_X-1,HARD,UVW2
tab_5_sig,57,57,0,57,0,NAME_NGC_1313_X-1,HARD,UVW2
tab_UL,0,0,0,0,0,NAME_NGC_1313_X-1,HARD,UVW2
tab_no_UL,57,57,0,57,0,NAME_NGC_1313_X-1,HARD,UVW2
tab_BAD,0,0,0,0,0,NAME_NGC_1313_X-1,HARD,UVW2
tab_no_BAD,57,57,0,57,0,NAME_NGC_1313_X-1,HARD,UVW2
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_1313_X-1,HARD,UVW2
tab_no_UL_no_bad,57,57,0,57,0,NAME_NGC_1313_X-1,HARD,UVW2
tab,90,90,2,88,0,NAME_NGC_1313_X-1,HR,UVM2
