name,length,N_obs,N_bad,N_good,N_UL,simbad_name,xrt_curve,uvot_filter,include_bad,include_UL
tab,103,103,86,17,0,NAME_NGC_5907_ULX,HARD,UVW2,True,False
tab_5_sig,103,103,86,17,0,NAME_NGC_5907_ULX,HARD,UVW2,True,False
tab_UL,0,0,0,0,0,NAME_NGC_5907_ULX,HARD,UVW2,True,False
tab_no_UL,103,103,86,17,0,NAME_NGC_5907_ULX,HARD,UVW2,True,False
tab_BAD,86,86,86,0,0,NAME_NGC_5907_ULX,HARD,UVW2,True,False
tab_no_BAD,17,17,0,17,0,NAME_NGC_5907_ULX,HARD,UVW2,True,False
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_5907_ULX,HARD,UVW2,True,False
tab_no_UL_no_bad,17,17,0,17,0,NAME_NGC_5907_ULX,HARD,UVW2,True,False
tab,146,146,131,15,0,NAME_NGC_5907_ULX,SOFT,U,False,False
tab_5_sig,146,146,131,15,0,NAME_NGC_5907_ULX,SOFT,U,False,False
tab_UL,0,0,0,0,0,NAME_NGC_5907_ULX,SOFT,U,False,False
tab_no_UL,146,146,131,15,0,NAME_NGC_5907_ULX,SOFT,U,False,False
tab_BAD,131,131,131,0,0,NAME_NGC_5907_ULX,SOFT,U,False,False
tab_no_BAD,15,15,0,15,0,NAME_NGC_5907_ULX,SOFT,U,False,False
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_5907_ULX,SOFT,U,False,False
tab_no_UL_no_bad,15,15,0,15,0,NAME_NGC_5907_ULX,SOFT,U,False,False
tab,146,146,131,15,0,NAME_NGC_5907_ULX,SOFT,U,True,False
tab_5_sig,146,146,131,15,0,NAME_NGC_5907_ULX,SOFT,U,True,False
tab_UL,0,0,0,0,0,NAME_NGC_5907_ULX,SOFT,U,True,False
tab_no_UL,146,146,131,15,0,NAME_NGC_5907_ULX,SOFT,U,True,False
tab_BAD,131,131,131,0,0,NAME_NGC_5907_ULX,SOFT,U,True,False
tab_no_BAD,15,15,0,15,0,NAME_NGC_5907_ULX,SOFT,U,True,False
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_5907_ULX,SOFT,U,True,False
tab_no_UL_no_bad,15,15,0,15,0,NAME_NGC_5907_ULX,SOFT,U,True,False
tab,160,160,144,16,0,NAME_NGC_5907_ULX,SOFT,UVM2,False,False
tab_5_sig,160,160,144,16,0,NAME_NGC_5907_ULX,SOFT,UVM2,False,False
tab_UL,0,0,0,0,0,NAME_NGC_5907_ULX,SOFT,UVM2,False,False
tab_no_UL,160,160,144,16,0,NAME_NGC_5907_ULX,SOFT,UVM2,False,False
tab_BAD,144,144,144,0,0,NAME_NGC_5907_ULX,SOFT,UVM2,False,False
tab_no_BAD,16,16,0,16,0,NAME_NGC_5907_ULX,SOFT,UVM2,False,False
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_5907_ULX,SOFT,UVM2,False,False
tab_no_UL_no_bad,16,16,0,16,0,NAME_NGC_5907_ULX,SOFT,UVM2,False,False
tab,160,160,144,16,0,NAME_NGC_5907_ULX,SOFT,UVM2,True,False
tab_5_sig,160,160,144,16,0,NAME_NGC_5907_ULX,SOFT,UVM2,True,False
tab_UL,0,0,0,0,0,NAME_NGC_5907_ULX,SOFT,UVM2,True,False
tab_no_UL,160,160,144,16,0,NAME_NGC_5907_ULX,SOFT,UVM2,True,False
tab_BAD,144,144,144,0,0,NAME_NGC_5907_ULX,SOFT,UVM2,True,False
tab_no_BAD,16,16,0,16,0,NAME_NGC_5907_ULX,SOFT,UVM2,True,False
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_5907_ULX,SOFT,UVM2,True,False
tab_no_UL_no_bad,16,16,0,16,0,NAME_NGC_5907_ULX,SOFT,UVM2,True,False
tab,96,96,75,21,0,NAME_NGC_5907_ULX,SOFT,UVW1,False,False
tab_5_sig,95,95,74,21,0,NAME_NGC_5907_ULX,SOFT,UVW1,False,False
tab_UL,0,0,0,0,0,NAME_NGC_5907_ULX,SOFT,UVW1,False,False
tab_no_UL,95,95,74,21,0,NAME_NGC_5907_ULX,SOFT,UVW1,False,False
tab_BAD,74,74,74,0,0,NAME_NGC_5907_ULX,SOFT,UVW1,False,False
tab_no_BAD,21,21,0,21,0,NAME_NGC_5907_ULX,SOFT,UVW1,False,False
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_5907_ULX,SOFT,UVW1,False,False
tab_no_UL_no_bad,21,21,0,21,0,NAME_NGC_5907_ULX,SOFT,UVW1,False,False
tab,96,96,75,21,0,NAME_NGC_5907_ULX,SOFT,UVW1,True,False
tab_5_sig,95,95,74,21,0,NAME_NGC_5907_ULX,SOFT,UVW1,True,False
tab_UL,0,0,0,0,0,NAME_NGC_5907_ULX,SOFT,UVW1,True,False
tab_no_UL,95,95,74,21,0,NAME_NGC_5907_ULX,SOFT,UVW1,True,False
tab_BAD,74,74,74,0,0,NAME_NGC_5907_ULX,SOFT,UVW1,True,False
tab_no_BAD,21,21,0,21,0,NAME_NGC_5907_ULX,SOFT,UVW1,True,False
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_5907_ULX,SOFT,UVW1,True,False
tab_no_UL_no_bad,21,21,0,21,0,NAME_NGC_5907_ULX,SOFT,UVW1,True,False
tab,103,103,86,17,0,NAME_NGC_5907_ULX,SOFT,UVW2,False,False
tab_5_sig,102,102,86,16,0,NAME_NGC_5907_ULX,SOFT,UVW2,False,False
tab_UL,0,0,0,0,0,NAME_NGC_5907_ULX,SOFT,UVW2,False,False
tab_no_UL,102,102,86,16,0,NAME_NGC_5907_ULX,SOFT,UVW2,False,False
tab_BAD,86,86,86,0,0,NAME_NGC_5907_ULX,SOFT,UVW2,False,False
tab_no_BAD,16,16,0,16,0,NAME_NGC_5907_ULX,SOFT,UVW2,False,False
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_5907_ULX,SOFT,UVW2,False,False
tab_no_UL_no_bad,16,16,0,16,0,NAME_NGC_5907_ULX,SOFT,UVW2,False,False
tab,103,103,86,17,0,NAME_NGC_5907_ULX,SOFT,UVW2,True,False
tab_5_sig,102,102,86,16,0,NAME_NGC_5907_ULX,SOFT,UVW2,True,False
tab_UL,0,0,0,0,0,NAME_NGC_5907_ULX,SOFT,UVW2,True,False
tab_no_UL,102,102,86,16,0,NAME_NGC_5907_ULX,SOFT,UVW2,True,False
tab_BAD,86,86,86,0,0,NAME_NGC_5907_ULX,SOFT,UVW2,True,False
tab_no_BAD,16,16,0,16,0,NAME_NGC_5907_ULX,SOFT,UVW2,True,False
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_5907_ULX,SOFT,UVW2,True,False
tab_no_UL_no_bad,16,16,0,16,0,NAME_NGC_5907_ULX,SOFT,UVW2,True,False
tab,10,10,10,0,5,NAME_NGC_7090_ULX3,FULL,U,True,False
tab_5_sig,10,10,10,0,5,NAME_NGC_7090_ULX3,FULL,U,True,False
tab_UL,5,5,5,0,5,NAME_NGC_7090_ULX3,FULL,U,True,False
tab_no_UL,5,5,5,0,0,NAME_NGC_7090_ULX3,FULL,U,True,False
tab_BAD,10,10,10,0,5,NAME_NGC_7090_ULX3,FULL,U,True,False
tab_no_BAD,0,0,0,0,0,NAME_NGC_7090_ULX3,FULL,U,True,False
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_7090_ULX3,FULL,U,True,False
tab_no_UL_no_bad,0,0,0,0,0,NAME_NGC_7090_ULX3,FULL,U,True,False
tab,10,10,10,0,4,NAME_NGC_7090_ULX3,FULL,UVM2,True,False
tab_5_sig,10,10,10,0,4,NAME_NGC_7090_ULX3,FULL,UVM2,True,False
tab_UL,4,4,4,0,4,NAME_NGC_7090_ULX3,FULL,UVM2,True,False
tab_no_UL,6,6,6,0,0,NAME_NGC_7090_ULX3,FULL,UVM2,True,False
tab_BAD,10,10,10,0,4,NAME_NGC_7090_ULX3,FULL,UVM2,True,False
tab_no_BAD,0,0,0,0,0,NAME_NGC_7090_ULX3,FULL,UVM2,True,False
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_7090_ULX3,FULL,UVM2,True,False
tab_no_UL_no_bad,0,0,0,0,0,NAME_NGC_7090_ULX3,FULL,UVM2,True,False
tab,10,10,10,0,4,NAME_NGC_7090_ULX3,FULL,UVW1,True,False
tab_5_sig,10,10,10,0,4,NAME_NGC_7090_ULX3,FULL,UVW1,True,False
tab_UL,4,4,4,0,4,NAME_NGC_7090_ULX3,FULL,UVW1,True,False
tab_no_UL,6,6,6,0,0,NAME_NGC_7090_ULX3,FULL,UVW1,True,False
tab_BAD,10,10,10,0,4,NAME_NGC_7090_ULX3,FULL,UVW1,True,False
tab_no_BAD,0,0,0,0,0,NAME_NGC_7090_ULX3,FULL,UVW1,True,False
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_7090_ULX3,FULL,UVW1,True,False
tab_no_UL_no_bad,0,0,0,0,0,NAME_NGC_7090_ULX3,FULL,UVW1,True,False
tab,10,10,10,0,0,NAME_NGC_7090_ULX3,HARD,U,True,False
tab_5_sig,10,10,10,0,0,NAME_NGC_7090_ULX3,HARD,U,True,False
tab_UL,0,0,0,0,0,NAME_NGC_7090_ULX3,HARD,U,True,False
tab_no_UL,10,10,10,0,0,NAME_NGC_7090_ULX3,HARD,U,True,False
tab_BAD,10,10,10,0,0,NAME_NGC_7090_ULX3,HARD,U,True,False
tab_no_BAD,0,0,0,0,0,NAME_NGC_7090_ULX3,HARD,U,True,False
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_7090_ULX3,HARD,U,True,False
tab_no_UL_no_bad,0,0,0,0,0,NAME_NGC_7090_ULX3,HARD,U,True,False
tab,10,10,10,0,0,NAME_NGC_7090_ULX3,HARD,UVM2,True,False
tab_5_sig,10,10,10,0,0,NAME_NGC_7090_ULX3,HARD,UVM2,True,False
tab_UL,0,0,0,0,0,NAME_NGC_7090_ULX3,HARD,UVM2,True,False
tab_no_UL,10,10,10,0,0,NAME_NGC_7090_ULX3,HARD,UVM2,True,False
tab_BAD,10,10,10,0,0,NAME_NGC_7090_ULX3,HARD,UVM2,True,False
tab_no_BAD,0,0,0,0,0,NAME_NGC_7090_ULX3,HARD,UVM2,True,False
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_7090_ULX3,HARD,UVM2,True,False
tab_no_UL_no_bad,0,0,0,0,0,NAME_NGC_7090_ULX3,HARD,UVM2,True,False
tab,10,10,10,0,0,NAME_NGC_7090_ULX3,HARD,UVW1,True,False
tab_5_sig,10,10,10,0,0,NAME_NGC_7090_ULX3,HARD,UVW1,True,False
tab_UL,0,0,0,0,0,NAME_NGC_7090_ULX3,HARD,UVW1,True,False
tab_no_UL,10,10,10,0,0,NAME_NGC_7090_ULX3,HARD,UVW1,True,False
tab_BAD,10,10,10,0,0,NAME_NGC_7090_ULX3,HARD,UVW1,True,False
tab_no_BAD,0,0,0,0,0,NAME_NGC_7090_ULX3,HARD,UVW1,True,False
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_7090_ULX3,HARD,UVW1,True,False
tab_no_UL_no_bad,0,0,0,0,0,NAME_NGC_7090_ULX3,HARD,UVW1,True,False
tab,10,10,10,0,0,NAME_NGC_7090_ULX3,HR,UVM2,True,False
tab_5_sig,10,10,10,0,0,NAME_NGC_7090_ULX3,HR,UVM2,True,False
tab_UL,0,0,0,0,0,NAME_NGC_7090_ULX3,HR,UVM2,True,False
tab_no_UL,10,10,10,0,0,NAME_NGC_7090_ULX3,HR,UVM2,True,False
tab_BAD,10,10,10,0,0,NAME_NGC_7090_ULX3,HR,UVM2,True,False
tab_no_BAD,0,0,0,0,0,NAME_NGC_7090_ULX3,HR,UVM2,True,False
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_7090_ULX3,HR,UVM2,True,False
tab_no_UL_no_bad,0,0,0,0,0,NAME_NGC_7090_ULX3,HR,UVM2,True,False
tab,10,10,10,0,0,NAME_NGC_7090_ULX3,SOFT,U,True,False
tab_5_sig,10,10,10,0,0,NAME_NGC_7090_ULX3,SOFT,U,True,False
tab_UL,0,0,0,0,0,NAME_NGC_7090_ULX3,SOFT,U,True,False
tab_no_UL,10,10,10,0,0,NAME_NGC_7090_ULX3,SOFT,U,True,False
tab_BAD,10,10,10,0,0,NAME_NGC_7090_ULX3,SOFT,U,True,False
tab_no_BAD,0,0,0,0,0,NAME_NGC_7090_ULX3,SOFT,U,True,False
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_7090_ULX3,SOFT,U,True,False
tab_no_UL_no_bad,0,0,0,0,0,NAME_NGC_7090_ULX3,SOFT,U,True,False
tab,10,10,10,0,0,NAME_NGC_7090_ULX3,SOFT,UVM2,True,False
tab_5_sig,10,10,10,0,0,NAME_NGC_7090_ULX3,SOFT,UVM2,True,False
tab_UL,0,0,0,0,0,NAME_NGC_7090_ULX3,SOFT,UVM2,True,False
tab_no_UL,10,10,10,0,0,NAME_NGC_7090_ULX3,SOFT,UVM2,True,False
tab_BAD,10,10,10,0,0,NAME_NGC_7090_ULX3,SOFT,UVM2,True,False
tab_no_BAD,0,0,0,0,0,NAME_NGC_7090_ULX3,SOFT,UVM2,True,False
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_7090_ULX3,SOFT,UVM2,True,False
tab_no_UL_no_bad,0,0,0,0,0,NAME_NGC_7090_ULX3,SOFT,UVM2,True,False
tab,10,10,10,0,0,NAME_NGC_7090_ULX3,SOFT,UVW1,True,False
tab_5_sig,10,10,10,0,0,NAME_NGC_7090_ULX3,SOFT,UVW1,True,False
tab_UL,0,0,0,0,0,NAME_NGC_7090_ULX3,SOFT,UVW1,True,False
tab_no_UL,10,10,10,0,0,NAME_NGC_7090_ULX3,SOFT,UVW1,True,False
tab_BAD,10,10,10,0,0,NAME_NGC_7090_ULX3,SOFT,UVW1,True,False
tab_no_BAD,0,0,0,0,0,NAME_NGC_7090_ULX3,SOFT,UVW1,True,False
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_7090_ULX3,SOFT,UVW1,True,False
tab_no_UL_no_bad,0,0,0,0,0,NAME_NGC_7090_ULX3,SOFT,UVW1,True,False
tab,258,258,87,171,49,NAME_NGC_7793_P13,FULL,U,False,False
tab_5_sig,258,258,87,171,49,NAME_NGC_7793_P13,FULL,U,False,False
tab_UL,49,49,49,0,49,NAME_NGC_7793_P13,FULL,U,False,False
tab_no_UL,209,209,38,171,0,NAME_NGC_7793_P13,FULL,U,False,False
tab_BAD,87,87,87,0,49,NAME_NGC_7793_P13,FULL,U,False,False
tab_no_BAD,171,171,0,171,0,NAME_NGC_7793_P13,FULL,U,False,False
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_7793_P13,FULL,U,False,False
tab_no_UL_no_bad,171,171,0,171,0,NAME_NGC_7793_P13,FULL,U,False,False
tab,258,258,87,171,49,NAME_NGC_7793_P13,FULL,U,False,True
tab_5_sig,258,258,87,171,49,NAME_NGC_7793_P13,FULL,U,False,True
tab_UL,49,49,49,0,49,NAME_NGC_7793_P13,FULL,U,False,True
tab_no_UL,209,209,38,171,0,NAME_NGC_7793_P13,FULL,U,False,True
tab_BAD,87,87,87,0,49,NAME_NGC_7793_P13,FULL,U,False,True
tab_no_BAD,171,171,0,171,0,NAME_NGC_7793_P13,FULL,U,False,True
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_7793_P13,FULL,U,False,True
tab_no_UL_no_bad,171,171,0,171,0,NAME_NGC_7793_P13,FULL,U,False,True
tab,258,258,87,171,49,NAME_NGC_7793_P13,FULL,U,True,False
tab_5_sig,258,258,87,171,49,NAME_NGC_7793_P13,FULL,U,True,False
tab_UL,49,49,49,0,49,NAME_NGC_7793_P13,FULL,U,True,False
tab_no_UL,209,209,38,171,0,NAME_NGC_7793_P13,FULL,U,True,False
tab_BAD,87,87,87,0,49,NAME_NGC_7793_P13,FULL,U,True,False
tab_no_BAD,171,171,0,171,0,NAME_NGC_7793_P13,FULL,U,True,False
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_7793_P13,FULL,U,True,False
tab_no_UL_no_bad,171,171,0,171,0,NAME_NGC_7793_P13,FULL,U,True,False
tab,258,258,87,171,49,NAME_NGC_7793_P13,FULL,U,True,True
tab_5_sig,258,258,87,171,49,NAME_NGC_7793_P13,FULL,U,True,True
tab_UL,49,49,49,0,49,NAME_NGC_7793_P13,FULL,U,True,True
tab_no_UL,209,209,38,171,0,NAME_NGC_7793_P13,FULL,U,True,True
tab_BAD,87,87,87,0,49,NAME_NGC_7793_P13,FULL,U,True,True
tab_no_BAD,171,171,0,171,0,NAME_NGC_7793_P13,FULL,U,True,True
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_7793_P13,FULL,U,True,True
tab_no_UL_no_bad,171,171,0,171,0,NAME_NGC_7793_P13,FULL,U,True,True
tab,25,25,13,12,11,NAME_NGC_7793_P13,FULL,UVM2,False,False
tab_5_sig,25,25,13,12,11,NAME_NGC_7793_P13,FULL,UVM2,False,False
tab_UL,11,11,11,0,11,NAME_NGC_7793_P13,FULL,UVM2,False,False
tab_no_UL,14,14,2,12,0,NAME_NGC_7793_P13,FULL,UVM2,False,False
tab_BAD,13,13,13,0,11,NAME_NGC_7793_P13,FULL,UVM2,False,False
tab_no_BAD,12,12,0,12,0,NAME_NGC_7793_P13,FULL,UVM2,False,False
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_7793_P13,FULL,UVM2,False,False
tab_no_UL_no_bad,12,12,0,12,0,NAME_NGC_7793_P13,FULL,UVM2,False,False
tab,25,25,13,12,11,NAME_NGC_7793_P13,FULL,UVM2,False,True
tab_5_sig,25,25,13,12,11,NAME_NGC_7793_P13,FULL,UVM2,False,True
tab_UL,11,11,11,0,11,NAME_NGC_7793_P13,FULL,UVM2,False,True
tab_no_UL,14,14,2,12,0,NAME_NGC_7793_P13,FULL,UVM2,False,True
tab_BAD,13,13,13,0,11,NAME_NGC_7793_P13,FULL,UVM2,False,True
tab_no_BAD,12,12,0,12,0,NAME_NGC_7793_P13,FULL,UVM2,False,True
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_7793_P13,FULL,UVM2,False,True
tab_no_UL_no_bad,12,12,0,12,0,NAME_NGC_7793_P13,FULL,UVM2,False,True
tab,25,25,13,12,11,NAME_NGC_7793_P13,FULL,UVM2,True,False
tab_5_sig,25,25,13,12,11,NAME_NGC_7793_P13,FULL,UVM2,True,False
tab_UL,11,11,11,0,11,NAME_NGC_7793_P13,FULL,UVM2,True,False
tab_no_UL,14,14,2,12,0,NAME_NGC_7793_P13,FULL,UVM2,True,False
tab_BAD,13,13,13,0,11,NAME_NGC_7793_P13,FULL,UVM2,True,False
tab_no_BAD,12,12,0,12,0,NAME_NGC_7793_P13,FULL,UVM2,True,False
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_7793_P13,FULL,UVM2,True,False
tab_no_UL_no_bad,12,12,0,12,0,NAME_NGC_7793_P13,FULL,UVM2,True,False
tab,25,25,13,12,11,NAME_NGC_7793_P13,FULL,UVM2,True,True
tab_5_sig,25,25,13,12,11,NAME_NGC_7793_P13,FULL,UVM2,True,True
tab_UL,11,11,11,0,11,NAME_NGC_7793_P13,FULL,UVM2,True,True
tab_no_UL,14,14,2,12,0,NAME_NGC_7793_P13,FULL,UVM2,True,True
tab_BAD,13,13,13,0,11,NAME_NGC_7793_P13,FULL,UVM2,True,True
tab_no_BAD,12,12,0,12,0,NAME_NGC_7793_P13,FULL,UVM2,True,True
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_7793_P13,FULL,UVM2,True,True
tab_no_UL_no_bad,12,12,0,12,0,NAME_NGC_7793_P13,FULL,UVM2,True,True
tab,14,14,6,8,5,NAME_NGC_7793_P13,FULL,UVW1,False,False
tab_5_sig,14,14,6,8,5,NAME_NGC_7793_P13,FULL,UVW1,False,False
tab_UL,5,5,5,0,5,NAME_NGC_7793_P13,FULL,UVW1,False,False
tab_no_UL,9,9,1,8,0,NAME_NGC_7793_P13,FULL,UVW1,False,False
tab_BAD,6,6,6,0,5,NAME_NGC_7793_P13,FULL,UVW1,False,False
tab_no_BAD,8,8,0,8,0,NAME_NGC_7793_P13,FULL,UVW1,False,False
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_7793_P13,FULL,UVW1,False,False
tab_no_UL_no_bad,8,8,0,8,0,NAME_NGC_7793_P13,FULL,UVW1,False,False
tab,14,14,6,8,5,NAME_NGC_7793_P13,FULL,UVW1,False,True
tab_5_sig,14,14,6,8,5,NAME_NGC_7793_P13,FULL,UVW1,False,True
tab_UL,5,5,5,0,5,NAME_NGC_7793_P13,FULL,UVW1,False,True
tab_no_UL,9,9,1,8,0,NAME_NGC_7793_P13,FULL,UVW1,False,True
tab_BAD,6,6,6,0,5,NAME_NGC_7793_P13,FULL,UVW1,False,True
tab_no_BAD,8,8,0,8,0,NAME_NGC_7793_P13,FULL,UVW1,False,True
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_7793_P13,FULL,UVW1,False,True
tab_no_UL_no_bad,8,8,0,8,0,NAME_NGC_7793_P13,FULL,UVW1,False,True
tab,14,14,6,8,5,NAME_NGC_7793_P13,FULL,UVW1,True,False
tab_5_sig,14,14,6,8,5,NAME_NGC_7793_P13,FULL,UVW1,True,False
tab_UL,5,5,5,0,5,NAME_NGC_7793_P13,FULL,UVW1,True,False
tab_no_UL,9,9,1,8,0,NAME_NGC_7793_P13,FULL,UVW1,True,False
tab_BAD,6,6,6,0,5,NAME_NGC_7793_P13,FULL,UVW1,True,False
tab_no_BAD,8,8,0,8,0,NAME_NGC_7793_P13,FULL,UVW1,True,False
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_7793_P13,FULL,UVW1,True,False
tab_no_UL_no_bad,8,8,0,8,0,NAME_NGC_7793_P13,FULL,UVW1,True,False
tab,14,14,6,8,5,NAME_NGC_7793_P13,FULL,UVW1,True,True
tab_5_sig,14,14,6,8,5,NAME_NGC_7793_P13,FULL,UVW1,True,True
tab_UL,5,5,5,0,5,NAME_NGC_7793_P13,FULL,UVW1,True,True
tab_no_UL,9,9,1,8,0,NAME_NGC_7793_P13,FULL,UVW1,True,True
tab_BAD,6,6,6,0,5,NAME_NGC_7793_P13,FULL,UVW1,True,True
tab_no_BAD,8,8,0,8,0,NAME_NGC_7793_P13,FULL,UVW1,True,True
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_7793_P13,FULL,UVW1,True,True
tab_no_UL_no_bad,8,8,0,8,0,NAME_NGC_7793_P13,FULL,UVW1,True,True
tab,12,12,4,8,5,NAME_NGC_7793_P13,FULL,UVW2,False,False
tab_5_sig,12,12,4,8,5,NAME_NGC_7793_P13,FULL,UVW2,False,False
tab_UL,5,5,4,1,5,NAME_NGC_7793_P13,FULL,UVW2,False,False
tab_no_UL,7,7,0,7,0,NAME_NGC_7793_P13,FULL,UVW2,False,False
tab_BAD,4,4,4,0,4,NAME_NGC_7793_P13,FULL,UVW2,False,False
tab_no_BAD,8,8,0,8,1,NAME_NGC_7793_P13,FULL,UVW2,False,False
tab_UL_no_bad,1,1,0,1,1,NAME_NGC_7793_P13,FULL,UVW2,False,False
tab_no_UL_no_bad,7,7,0,7,0,NAME_NGC_7793_P13,FULL,UVW2,False,False
tab,12,12,4,8,5,NAME_NGC_7793_P13,FULL,UVW2,False,True
tab_5_sig,12,12,4,8,5,NAME_NGC_7793_P13,FULL,UVW2,False,True
tab_UL,5,5,4,1,5,NAME_NGC_7793_P13,FULL,UVW2,False,True
tab_no_UL,7,7,0,7,0,NAME_NGC_7793_P13,FULL,UVW2,False,True
tab_BAD,4,4,4,0,4,NAME_NGC_7793_P13,FULL,UVW2,False,True
tab_no_BAD,8,8,0,8,1,NAME_NGC_7793_P13,FULL,UVW2,False,True
tab_UL_no_bad,1,1,0,1,1,NAME_NGC_7793_P13,FULL,UVW2,False,True
tab_no_UL_no_bad,7,7,0,7,0,NAME_NGC_7793_P13,FULL,UVW2,False,True
tab,12,12,4,8,5,NAME_NGC_7793_P13,FULL,UVW2,True,False
tab_5_sig,12,12,4,8,5,NAME_NGC_7793_P13,FULL,UVW2,True,False
tab_UL,5,5,4,1,5,NAME_NGC_7793_P13,FULL,UVW2,True,False
tab_no_UL,7,7,0,7,0,NAME_NGC_7793_P13,FULL,UVW2,True,False
tab_BAD,4,4,4,0,4,NAME_NGC_7793_P13,FULL,UVW2,True,False
tab_no_BAD,8,8,0,8,1,NAME_NGC_7793_P13,FULL,UVW2,True,False
tab_UL_no_bad,1,1,0,1,1,NAME_NGC_7793_P13,FULL,UVW2,True,False
tab_no_UL_no_bad,7,7,0,7,0,NAME_NGC_7793_P13,FULL,UVW2,True,False
tab,12,12,4,8,5,NAME_NGC_7793_P13,FULL,UVW2,True,True
tab_5_sig,12,12,4,8,5,NAME_NGC_7793_P13,FULL,UVW2,True,True
tab_UL,5,5,4,1,5,NAME_NGC_7793_P13,FULL,UVW2,True,True
tab_no_UL,7,7,0,7,0,NAME_NGC_7793_P13,FULL,UVW2,True,True
tab_BAD,4,4,4,0,4,NAME_NGC_7793_P13,FULL,UVW2,True,True
tab_no_BAD,8,8,0,8,1,NAME_NGC_7793_P13,FULL,UVW2,True,True
tab_UL_no_bad,1,1,0,1,1,NAME_NGC_7793_P13,FULL,UVW2,True,True
tab_no_UL_no_bad,7,7,0,7,0,NAME_NGC_7793_P13,FULL,UVW2,True,True
tab,258,258,87,171,0,NAME_NGC_7793_P13,HARD,U,False,False
tab_5_sig,258,258,87,171,0,NAME_NGC_7793_P13,HARD,U,False,False
tab_UL,0,0,0,0,0,NAME_NGC_7793_P13,HARD,U,False,False
tab_no_UL,258,258,87,171,0,NAME_NGC_7793_P13,HARD,U,False,False
tab_BAD,87,87,87,0,0,NAME_NGC_7793_P13,HARD,U,False,False
tab_no_BAD,171,171,0,171,0,NAME_NGC_7793_P13,HARD,U,False,False
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_7793_P13,HARD,U,False,False
tab_no_UL_no_bad,171,171,0,171,0,NAME_NGC_7793_P13,HARD,U,False,False
tab,258,258,87,171,0,NAME_NGC_7793_P13,HARD,U,True,False
tab_5_sig,258,258,87,171,0,NAME_NGC_7793_P13,HARD,U,True,False
tab_UL,0,0,0,0,0,NAME_NGC_7793_P13,HARD,U,True,False
tab_no_UL,258,258,87,171,0,NAME_NGC_7793_P13,HARD,U,True,False
tab_BAD,87,87,87,0,0,NAME_NGC_7793_P13,HARD,U,True,False
tab_no_BAD,171,171,0,171,0,NAME_NGC_7793_P13,HARD,U,True,False
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_7793_P13,HARD,U,True,False
tab_no_UL_no_bad,171,171,0,171,0,NAME_NGC_7793_P13,HARD,U,True,False
tab,25,25,13,12,0,NAME_NGC_7793_P13,HARD,UVM2,False,False
tab_5_sig,25,25,13,12,0,NAME_NGC_7793_P13,HARD,UVM2,False,False
tab_UL,0,0,0,0,0,NAME_NGC_7793_P13,HARD,UVM2,False,False
tab_no_UL,25,25,13,12,0,NAME_NGC_7793_P13,HARD,UVM2,False,False
tab_BAD,13,13,13,0,0,NAME_NGC_7793_P13,HARD,UVM2,False,False
tab_no_BAD,12,12,0,12,0,NAME_NGC_7793_P13,HARD,UVM2,False,False
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_7793_P13,HARD,UVM2,False,False
tab_no_UL_no_bad,12,12,0,12,0,NAME_NGC_7793_P13,HARD,UVM2,False,False
tab,25,25,13,12,0,NAME_NGC_7793_P13,HARD,UVM2,True,False
tab_5_sig,25,25,13,12,0,NAME_NGC_7793_P13,HARD,UVM2,True,False
tab_UL,0,0,0,0,0,NAME_NGC_7793_P13,HARD,UVM2,True,False
tab_no_UL,25,25,13,12,0,NAME_NGC_7793_P13,HARD,UVM2,True,False
